Game Code,Full Hyperlink,Home,Away,Home Short,Away Short,Home Tipper,Away Tipper,First Scorer,Tipoff Winning Team,Tipoff Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Scored Upon Team,Tipoff Winner,Tipoff Winner Link,Tipoff Loser,Tipoff Loser Link,Tipoff Winner Scores
199712080POR,https://www.basketball-reference.com/boxscores/pbp/199712080POR.html,Portland Trail Blazers,Los Angeles Lakers,POR,LAL,A. Sabonis,E. Campbell,R. Wallace,POR,LAL,A. Williams,/players/w/willial02.html,POR,LAL,A. Sabonis,/players/s/sabonar01.html,E. Campbell,/players/c/campbel01.html,1
199712080UTA,https://www.basketball-reference.com/boxscores/pbp/199712080UTA.html,Utah Jazz,Indiana Pacers,UTA,IND,G. Foster,D. Davis,J. Stockton,UTA,IND,A. Keefe,/players/k/keefead01.html,UTA,IND,G. Foster,/players/f/fostegr01.html,D. Davis,/players/d/davisda01.html,1
199712090ATL,https://www.basketball-reference.com/boxscores/pbp/199712090ATL.html,Atlanta Hawks,Miami Heat,ATL,MIA,D. Mutombo,P. Brown,I. Austin,ATL,MIA,C. Laettner,/players/l/laettch01.html,MIA,ATL,D. Mutombo,/players/m/mutomdi01.html,P. Brown,/players/b/brownpj01.html,0
199712090CHI,https://www.basketball-reference.com/boxscores/pbp/199712090CHI.html,Chicago Bulls,New York Knicks,CHI,NYK,L. Longley,P. Ewing,A. Houston,NYK,CHI,C. Oakley,/players/o/oaklech01.html,NYK,CHI,P. Ewing,/players/e/ewingpa01.html,L. Longley,/players/l/longllu01.html,1
199712090DAL,https://www.basketball-reference.com/boxscores/pbp/199712090DAL.html,Dallas Mavericks,Los Angeles Clippers,DAL,LAC,A. Green,L. Wright,K. Reeves,LAC,DAL,P. Richardson,/players/r/richapo01.html,DAL,LAC,L. Wright,/players/w/wrighlo02.html,A. Green,/players/g/greenac01.html,0
199712090DET,https://www.basketball-reference.com/boxscores/pbp/199712090DET.html,Detroit Pistons,Denver Nuggets,DET,DEN,B. Dele,T. Battie,G. Hill,DEN,DET,B. Jackson,/players/j/jacksbo01.html,DET,DEN,T. Battie,/players/b/battito01.html,B. Dele,/players/d/delebi01.html,0
199712090HOU,https://www.basketball-reference.com/boxscores/pbp/199712090HOU.html,Houston Rockets,San Antonio Spurs,HOU,SAS,K. Willis,D. Robinson,K. Willis,HOU,SAS,M. Maloney,/players/m/malonma01.html,HOU,SAS,K. Willis,/players/w/willike02.html,D. Robinson,/players/r/robinda01.html,1
199712090MIN,https://www.basketball-reference.com/boxscores/pbp/199712090MIN.html,Minnesota Timberwolves,Seattle SuperSonics,MIN,SEA,S. Roberts,V. Baker,C. Carr,MIN,SEA,S. Marbury,/players/m/marbust01.html,MIN,SEA,S. Roberts,/players/r/roberst01.html,V. Baker,/players/b/bakervi01.html,1
199712090PHO,https://www.basketball-reference.com/boxscores/pbp/199712090PHO.html,Phoenix Suns,Vancouver Grizzlies,PHO,VAN,A. McDyess,O. Thorpe,R. Chapman,PHO,VAN,J. Kidd,/players/k/kiddja01.html,PHO,VAN,A. McDyess,/players/m/mcdyean01.html,O. Thorpe,/players/t/thorpot01.html,1
199712090SAC,https://www.basketball-reference.com/boxscores/pbp/199712090SAC.html,Sacramento Kings,Utah Jazz,SAC,UTA,O. Polynice,G. Foster,G. Foster,UTA,SAC,J. Stockton,/players/s/stockjo01.html,UTA,SAC,G. Foster,/players/f/fostegr01.html,O. Polynice,/players/p/polynol01.html,1
199712090TOR,https://www.basketball-reference.com/boxscores/pbp/199712090TOR.html,Toronto Raptors,Charlotte Hornets,TOR,CHH,M. Camby,V. Divac,M. Camby,TOR,CHH,J. Wallace,/players/w/wallajo01.html,TOR,CHH,M. Camby,/players/c/cambyma01.html,V. Divac,/players/d/divacvl01.html,1
199712090WAS,https://www.basketball-reference.com/boxscores/pbp/199712090WAS.html,Washington Wizards,New Jersey Nets,WAS,NJN,C. Webber,J. Williams,J. Howard,WAS,NJN,R. Strickland,/players/s/stricro02.html,WAS,NJN,C. Webber,/players/w/webbech01.html,J. Williams,/players/w/willija01.html,1
199712100BOS,https://www.basketball-reference.com/boxscores/pbp/199712100BOS.html,Boston Celtics,Milwaukee Bucks,BOS,MIL,T. Knight,E. Johnson,R. Mercer,MIL,BOS,T. Hill,/players/h/hillty01.html,BOS,MIL,E. Johnson,/players/j/johnser02.html,T. Knight,/players/k/knightr01.html,0
199712100CHH,https://www.basketball-reference.com/boxscores/pbp/199712100CHH.html,Charlotte Hornets,Washington Wizards,CHH,WAS,,,,,,,,,,,,
