Game Code,Full Hyperlink,Home Team,Away Team,Home Team Short,Away Team Short,Home Tipper,Away Tipper,First Scorer,Tipoff Winning Team,Tipoff Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Tipoff Winner,Tipoff Loser,Tipoff Winner Scores
201603210IND,https://www.basketball-reference.com/boxscores/pbp/201603210IND.html,Indiana Pacers,Philadelphia 76ers,IND,PHI,I. Mahinmi,N. Noel,G. Hill,IND,PHI,M. Turner,/players/t/turnemy01.html,IND,I. Mahinmi,N. Noel,1
201603210BOS,https://www.basketball-reference.com/boxscores/pbp/201603210BOS.html,Boston Celtics,Orlando Magic,BOS,ORL,A. Johnson,D. Dedmon,D. Dedmon,BOS,ORL,E. Turner,/players/t/turneev01.html,ORL,A. Johnson,D. Dedmon,0
201603210DET,https://www.basketball-reference.com/boxscores/pbp/201603210DET.html,Detroit Pistons,Milwaukee Bucks,DET,MIL,A. Drummond,G. Monroe,K. Middleton,DET,MIL,R. Jackson,/players/j/jacksre01.html,MIL,A. Drummond,G. Monroe,0
201603210ATL,https://www.basketball-reference.com/boxscores/pbp/201603210ATL.html,Atlanta Hawks,Washington Wizards,ATL,WAS,A. Horford,M. Gortat,M. Gortat,WAS,ATL,B. Beal,/players/b/bealbr01.html,WAS,M. Gortat,A. Horford,1
201603210CHI,https://www.basketball-reference.com/boxscores/pbp/201603210CHI.html,Chicago Bulls,Sacramento Kings,CHI,SAC,P. Gasol,D. Cousins,R. Gay,CHI,SAC,D. Rose,/players/r/rosede01.html,SAC,P. Gasol,D. Cousins,0
201603210MIN,https://www.basketball-reference.com/boxscores/pbp/201603210MIN.html,Minnesota Timberwolves,Golden State Warriors,MIN,GSW,K. Towns,J. McAdoo,R. Rubio,MIN,GSW,R. Rubio,/players/r/rubiori01.html,MIN,K. Towns,J. McAdoo,1
201603210PHO,https://www.basketball-reference.com/boxscores/pbp/201603210PHO.html,Phoenix Suns,Memphis Grizzlies,PHO,MEM,T. Chandler,R. Hollins,T. Chandler,PHO,MEM,B. Knight,/players/k/knighbr03.html,PHO,T. Chandler,R. Hollins,1
201603220BRK,https://www.basketball-reference.com/boxscores/pbp/201603220BRK.html,Brooklyn Nets,Charlotte Hornets,BRK,CHO,B. Lopez,C. Zeller,W. Ellington,BRK,CHO,T. Young,/players/y/youngth01.html,BRK,B. Lopez,C. Zeller,1
201603220NOP,https://www.basketball-reference.com/boxscores/pbp/201603220NOP.html,New Orleans Pelicans,Miami Heat,NOP,MIA,Ö. Aşık,A. Stoudemire,A. Stoudemire,NOP,MIA,T. Douglas,/players/d/douglto01.html,MIA,Ö. Aşık,A. Stoudemire,0
201603220OKC,https://www.basketball-reference.com/boxscores/pbp/201603220OKC.html,Oklahoma City Thunder,Houston Rockets,OKC,HOU,S. Adams,D. Howard,P. Beverley,HOU,OKC,D. Motiejūnas,/players/m/motiedo01.html,HOU,D. Howard,S. Adams,1
201603220LAL,https://www.basketball-reference.com/boxscores/pbp/201603220LAL.html,Los Angeles Lakers,Memphis Grizzlies,LAL,MEM,R. Hibbert,C. Andersen,R. Hibbert,LAL,MEM,J. Clarkson,/players/c/clarkjo01.html,LAL,R. Hibbert,C. Andersen,1
201603230CLE,https://www.basketball-reference.com/boxscores/pbp/201603230CLE.html,Cleveland Cavaliers,Milwaukee Bucks,CLE,MIL,T. Mozgov,G. Monroe,K. Irving,CLE,MIL,K. Irving,/players/i/irvinky01.html,CLE,T. Mozgov,G. Monroe,1
201603230WAS,https://www.basketball-reference.com/boxscores/pbp/201603230WAS.html,Washington Wizards,Atlanta Hawks,WAS,ATL,M. Gortat,A. Horford,P. Millsap,ATL,WAS,P. Millsap,/players/m/millspa01.html,ATL,A. Horford,M. Gortat,1
201603230BOS,https://www.basketball-reference.com/boxscores/pbp/201603230BOS.html,Boston Celtics,Toronto Raptors,BOS,TOR,A. Johnson,J. Valančiūnas,I. Thomas,BOS,TOR,I. Thomas,/players/t/thomais02.html,BOS,A. Johnson,J. Valančiūnas,1
201603230DET,https://www.basketball-reference.com/boxscores/pbp/201603230DET.html,Detroit Pistons,Orlando Magic,DET,ORL,A. Drummond,D. Dedmon,R. Jackson,DET,ORL,R. Jackson,/players/j/jacksre01.html,DET,A. Drummond,D. Dedmon,1
201603230CHI,https://www.basketball-reference.com/boxscores/pbp/201603230CHI.html,Chicago Bulls,New York Knicks,CHI,NYK,P. Gasol,R. Lopez,K. Porziņģis,CHI,NYK,T. Gibson,/players/g/gibsota01.html,NYK,P. Gasol,R. Lopez,0
201603230HOU,https://www.basketball-reference.com/boxscores/pbp/201603230HOU.html,Houston Rockets,Utah Jazz,HOU,UTA,,,,,,,,,
201603230MIN,https://www.basketball-reference.com/boxscores/pbp/201603230MIN.html,Minnesota Timberwolves,Sacramento Kings,MIN,SAC,K. Towns,K. Koufos,A. Wiggins,SAC,MIN,R. Rondo,/players/r/rondora01.html,MIN,K. Koufos,K. Towns,0
201603230SAS,https://www.basketball-reference.com/boxscores/pbp/201603230SAS.html,San Antonio Spurs,Miami Heat,SAS,MIA,T. Duncan,A. Stoudemire,T. Parker,SAS,MIA,T. Parker,/players/p/parketo01.html,SAS,T. Duncan,A. Stoudemire,1
201603230DEN,https://www.basketball-reference.com/boxscores/pbp/201603230DEN.html,Denver Nuggets,Philadelphia 76ers,DEN,PHI,N. Jokić,J. Grant,N. Jokić,DEN,PHI,D. Arthur,/players/a/arthuda01.html,DEN,N. Jokić,J. Grant,1
201603230PHO,https://www.basketball-reference.com/boxscores/pbp/201603230PHO.html,Phoenix Suns,Los Angeles Lakers,PHO,LAL,A. Len,R. Hibbert,D. Booker,PHO,LAL,B. Knight,/players/k/knighbr03.html,PHO,A. Len,R. Hibbert,1
201603230POR,https://www.basketball-reference.com/boxscores/pbp/201603230POR.html,Portland Trail Blazers,Dallas Mavericks,POR,DAL,M. Plumlee,S. Mejri,D. Nowitzki,POR,DAL,D. Lillard,/players/l/lillada01.html,DAL,M. Plumlee,S. Mejri,0
201603230GSW,https://www.basketball-reference.com/boxscores/pbp/201603230GSW.html,Golden State Warriors,Los Angeles Clippers,GSW,LAC,A. Bogut,D. Jordan,H. Barnes,LAC,GSW,C. Paul,/players/p/paulch01.html,GSW,D. Jordan,A. Bogut,0
201603240IND,https://www.basketball-reference.com/boxscores/pbp/201603240IND.html,Indiana Pacers,New Orleans Pelicans,IND,NOP,I. Mahinmi,A. Ajinça,P. George,NOP,IND,D. Cunningham,/players/c/cunnida01.html,IND,A. Ajinça,I. Mahinmi,0
201603240BRK,https://www.basketball-reference.com/boxscores/pbp/201603240BRK.html,Brooklyn Nets,Cleveland Cavaliers,BRK,CLE,B. Lopez,T. Mozgov,K. Irving,BRK,CLE,T. Young,/players/y/youngth01.html,CLE,B. Lopez,T. Mozgov,0
201603240NYK,https://www.basketball-reference.com/boxscores/pbp/201603240NYK.html,New York Knicks,Chicago Bulls,NYK,CHI,R. Lopez,C. Felício,S. Vujačić,NYK,CHI,K. Porziņģis,/players/p/porzikr01.html,NYK,R. Lopez,C. Felício,1
201603240OKC,https://www.basketball-reference.com/boxscores/pbp/201603240OKC.html,Oklahoma City Thunder,Utah Jazz,OKC,UTA,S. Adams,R. Gobert,R. Westbrook,UTA,OKC,S. Mack,/players/m/macksh01.html,OKC,R. Gobert,S. Adams,0
201603240LAC,https://www.basketball-reference.com/boxscores/pbp/201603240LAC.html,Los Angeles Clippers,Portland Trail Blazers,LAC,POR,D. Jordan,M. Plumlee,A. Aminu,POR,LAC,C. McCollum,/players/m/mccolcj01.html,POR,M. Plumlee,D. Jordan,1
201603250WAS,https://www.basketball-reference.com/boxscores/pbp/201603250WAS.html,Washington Wizards,Minnesota Timberwolves,WAS,MIN,M. Gortat,K. Towns,M. Morris,MIN,WAS,R. Rubio,/players/r/rubiori01.html,WAS,K. Towns,M. Gortat,0
201603250DET,https://www.basketball-reference.com/boxscores/pbp/201603250DET.html,Detroit Pistons,Charlotte Hornets,DET,CHO,A. Drummond,C. Zeller,M. Williams,DET,CHO,T. Harris,/players/h/harrito02.html,CHO,A. Drummond,C. Zeller,0
201603250ATL,https://www.basketball-reference.com/boxscores/pbp/201603250ATL.html,Atlanta Hawks,Milwaukee Bucks,ATL,MIL,A. Horford,G. Monroe,P. Millsap,MIL,ATL,G. Antetokounmpo,/players/a/antetgi01.html,ATL,G. Monroe,A. Horford,0
201603250HOU,https://www.basketball-reference.com/boxscores/pbp/201603250HOU.html,Houston Rockets,Toronto Raptors,HOU,TOR,D. Howard,J. Valančiūnas,P. Beverley,HOU,TOR,P. Beverley,/players/b/beverpa01.html,HOU,D. Howard,J. Valančiūnas,1
201603250MIA,https://www.basketball-reference.com/boxscores/pbp/201603250MIA.html,Miami Heat,Orlando Magic,MIA,ORL,A. Stoudemire,D. Dedmon,G. Dragić,MIA,ORL,J. Johnson,/players/j/johnsjo02.html,MIA,A. Stoudemire,D. Dedmon,1
201603250SAS,https://www.basketball-reference.com/boxscores/pbp/201603250SAS.html,San Antonio Spurs,Memphis Grizzlies,SAS,MEM,T. Duncan,C. Andersen,K. Anderson,SAS,MEM,T. Parker,/players/p/parketo01.html,SAS,T. Duncan,C. Andersen,1
201603250SAC,https://www.basketball-reference.com/boxscores/pbp/201603250SAC.html,Sacramento Kings,Phoenix Suns,SAC,PHO,D. Cousins,A. Len,D. Cousins,SAC,PHO,R. Rondo,/players/r/rondora01.html,SAC,D. Cousins,A. Len,1
201603250GSW,https://www.basketball-reference.com/boxscores/pbp/201603250GSW.html,Golden State Warriors,Dallas Mavericks,GSW,DAL,A. Bogut,S. Mejri,K. Thompson,GSW,DAL,S. Curry,/players/c/curryst01.html,GSW,A. Bogut,S. Mejri,1
201603250LAL,https://www.basketball-reference.com/boxscores/pbp/201603250LAL.html,Los Angeles Lakers,Denver Nuggets,LAL,DEN,R. Hibbert,N. Jokić,J. Clarkson,LAL,DEN,D. Russell,/players/r/russeda01.html,LAL,R. Hibbert,N. Jokić,1
201603260BRK,https://www.basketball-reference.com/boxscores/pbp/201603260BRK.html,Brooklyn Nets,Indiana Pacers,BRK,IND,B. Lopez,I. Mahinmi,S. Larkin,BRK,IND,T. Young,/players/y/youngth01.html,BRK,B. Lopez,I. Mahinmi,1
201603260NOP,https://www.basketball-reference.com/boxscores/pbp/201603260NOP.html,New Orleans Pelicans,Toronto Raptors,NOP,TOR,A. Ajinça,J. Valančiūnas,K. Lowry,NOP,TOR,T. Douglas,/players/d/douglto01.html,TOR,A. Ajinça,J. Valančiūnas,0
201603260ORL,https://www.basketball-reference.com/boxscores/pbp/201603260ORL.html,Orlando Magic,Chicago Bulls,ORL,CHI,D. Dedmon,P. Gasol,D. Dedmon,ORL,CHI,A. Gordon,/players/g/gordoaa01.html,ORL,D. Dedmon,P. Gasol,1
201603260DET,https://www.basketball-reference.com/boxscores/pbp/201603260DET.html,Detroit Pistons,Atlanta Hawks,DET,ATL,A. Drummond,A. Horford,K. Korver,DET,ATL,T. Harris,/players/h/harrito02.html,ATL,A. Drummond,A. Horford,0
201603260NYK,https://www.basketball-reference.com/boxscores/pbp/201603260NYK.html,New York Knicks,Cleveland Cavaliers,NYK,CLE,R. Lopez,T. Mozgov,K. Love,NYK,CLE,C. Anthony,/players/a/anthoca01.html,CLE,R. Lopez,T. Mozgov,0
201603260MIN,https://www.basketball-reference.com/boxscores/pbp/201603260MIN.html,Minnesota Timberwolves,Utah Jazz,MIN,UTA,K. Towns,R. Gobert,K. Towns,UTA,MIN,D. Favors,/players/f/favorde01.html,MIN,R. Gobert,K. Towns,0
201603260OKC,https://www.basketball-reference.com/boxscores/pbp/201603260OKC.html,Oklahoma City Thunder,San Antonio Spurs,OKC,SAS,S. Adams,B. Marjanović,B. Marjanović,OKC,SAS,S. Ibaka,/players/i/ibakase01.html,SAS,S. Adams,B. Marjanović,0
201603260MIL,https://www.basketball-reference.com/boxscores/pbp/201603260MIL.html,Milwaukee Bucks,Charlotte Hornets,MIL,CHO,G. Monroe,C. Zeller,K. Middleton,MIL,CHO,G. Antetokounmpo,/players/a/antetgi01.html,MIL,G. Monroe,C. Zeller,1
201603260PHO,https://www.basketball-reference.com/boxscores/pbp/201603260PHO.html,Phoenix Suns,Boston Celtics,PHO,BOS,A. Len,A. Johnson,A. Bradley,PHO,BOS,P. Tucker,/players/t/tuckepj01.html,BOS,A. Len,A. Johnson,0
201603260POR,https://www.basketball-reference.com/boxscores/pbp/201603260POR.html,Portland Trail Blazers,Philadelphia 76ers,POR,PHI,M. Plumlee,J. Grant,J. Grant,POR,PHI,M. Harkless,/players/h/harklma01.html,PHI,M. Plumlee,J. Grant,0
201603270LAC,https://www.basketball-reference.com/boxscores/pbp/201603270LAC.html,Los Angeles Clippers,Denver Nuggets,LAC,DEN,,,,,,,,,
201603270IND,https://www.basketball-reference.com/boxscores/pbp/201603270IND.html,Indiana Pacers,Houston Rockets,IND,HOU,I. Mahinmi,D. Howard,P. George,IND,HOU,M. Turner,/players/t/turnemy01.html,IND,I. Mahinmi,D. Howard,1
201603270SAC,https://www.basketball-reference.com/boxscores/pbp/201603270SAC.html,Sacramento Kings,Dallas Mavericks,SAC,DAL,D. Cousins,S. Mejri,D. Cousins,SAC,DAL,R. Rondo,/players/r/rondora01.html,SAC,D. Cousins,S. Mejri,1
201603270GSW,https://www.basketball-reference.com/boxscores/pbp/201603270GSW.html,Golden State Warriors,Philadelphia 76ers,GSW,PHI,A. Bogut,J. Grant,S. Curry,GSW,PHI,D. Green,/players/g/greendr01.html,GSW,A. Bogut,J. Grant,1
201603270LAL,https://www.basketball-reference.com/boxscores/pbp/201603270LAL.html,Los Angeles Lakers,Washington Wizards,LAL,WAS,R. Hibbert,M. Gortat,M. Gortat,WAS,LAL,N. Hilário,/players/h/hilarne01.html,WAS,M. Gortat,R. Hibbert,1
201603280MIA,https://www.basketball-reference.com/boxscores/pbp/201603280MIA.html,Miami Heat,Brooklyn Nets,MIA,BRK,A. Stoudemire,B. Lopez,S. Larkin,BRK,MIA,S. Karasev,/players/k/karasse01.html,BRK,B. Lopez,A. Stoudemire,1
201603280TOR,https://www.basketball-reference.com/boxscores/pbp/201603280TOR.html,Toronto Raptors,Oklahoma City Thunder,TOR,OKC,J. Valančiūnas,S. Adams,K. Durant,OKC,TOR,S. Ibaka,/players/i/ibakase01.html,OKC,S. Adams,J. Valančiūnas,1
201603280CHI,https://www.basketball-reference.com/boxscores/pbp/201603280CHI.html,Chicago Bulls,Atlanta Hawks,CHI,ATL,P. Gasol,A. Horford,D. Rose,CHI,ATL,D. Rose,/players/r/rosede01.html,CHI,P. Gasol,A. Horford,1
201603280MEM,https://www.basketball-reference.com/boxscores/pbp/201603280MEM.html,Memphis Grizzlies,San Antonio Spurs,MEM,SAS,C. Andersen,B. Marjanović,M. Barnes,SAS,MEM,A. Miller,/players/m/millean02.html,MEM,B. Marjanović,C. Andersen,0
201603280MIN,https://www.basketball-reference.com/boxscores/pbp/201603280MIN.html,Minnesota Timberwolves,Phoenix Suns,MIN,PHO,K. Towns,T. Chandler,G. Dieng,PHO,MIN,B. Knight,/players/k/knighbr03.html,MIN,T. Chandler,K. Towns,0
201603280NOP,https://www.basketball-reference.com/boxscores/pbp/201603280NOP.html,New Orleans Pelicans,New York Knicks,NOP,NYK,,,,,,,,,
201603280DEN,https://www.basketball-reference.com/boxscores/pbp/201603280DEN.html,Denver Nuggets,Dallas Mavericks,DEN,DAL,N. Jokić,D. Powell,D. Nowitzki,DEN,DAL,K. Faried,/players/f/farieke01.html,DAL,N. Jokić,D. Powell,0
201603280UTA,https://www.basketball-reference.com/boxscores/pbp/201603280UTA.html,Utah Jazz,Los Angeles Lakers,UTA,LAL,R. Gobert,R. Hibbert,J. Clarkson,UTA,LAL,D. Favors,/players/f/favorde01.html,LAL,R. Gobert,R. Hibbert,0
201603280POR,https://www.basketball-reference.com/boxscores/pbp/201603280POR.html,Portland Trail Blazers,Sacramento Kings,POR,SAC,M. Plumlee,K. Koufos,A. Aminu,POR,SAC,D. Lillard,/players/l/lillada01.html,POR,M. Plumlee,K. Koufos,1
201603280LAC,https://www.basketball-reference.com/boxscores/pbp/201603280LAC.html,Los Angeles Clippers,Boston Celtics,LAC,BOS,D. Jordan,A. Johnson,A. Bradley,BOS,LAC,A. Bradley,/players/b/bradlav01.html,BOS,A. Johnson,D. Jordan,1
201603290IND,https://www.basketball-reference.com/boxscores/pbp/201603290IND.html,Indiana Pacers,Chicago Bulls,IND,CHI,I. Mahinmi,P. Gasol,M. Dunleavy,CHI,IND,T. Gibson,/players/g/gibsota01.html,CHI,P. Gasol,I. Mahinmi,1
201603290ORL,https://www.basketball-reference.com/boxscores/pbp/201603290ORL.html,Orlando Magic,Brooklyn Nets,ORL,BRK,D. Dedmon,B. Lopez,T. Robinson,ORL,BRK,E. Payton,/players/p/paytoel01.html,BRK,D. Dedmon,B. Lopez,0
201603290PHI,https://www.basketball-reference.com/boxscores/pbp/201603290PHI.html,Philadelphia 76ers,Charlotte Hornets,PHI,CHO,C. Landry,C. Zeller,C. Zeller,PHI,CHO,H. Thompson,/players/t/thompho01.html,CHO,C. Landry,C. Zeller,0
201603290DET,https://www.basketball-reference.com/boxscores/pbp/201603290DET.html,Detroit Pistons,Oklahoma City Thunder,DET,OKC,A. Drummond,S. Adams,A. Drummond,DET,OKC,T. Harris,/players/h/harrito02.html,DET,A. Drummond,S. Adams,1
201603290CLE,https://www.basketball-reference.com/boxscores/pbp/201603290CLE.html,Cleveland Cavaliers,Houston Rockets,CLE,HOU,T. Mozgov,D. Howard,K. Irving,HOU,CLE,P. Beverley,/players/b/beverpa01.html,CLE,D. Howard,T. Mozgov,0
201603290GSW,https://www.basketball-reference.com/boxscores/pbp/201603290GSW.html,Golden State Warriors,Washington Wizards,GSW,WAS,A. Bogut,M. Gortat,S. Curry,GSW,WAS,K. Thompson,/players/t/thompkl01.html,GSW,A. Bogut,M. Gortat,1
201603300TOR,https://www.basketball-reference.com/boxscores/pbp/201603300TOR.html,Toronto Raptors,Atlanta Hawks,TOR,ATL,J. Valančiūnas,A. Horford,J. Teague,TOR,ATL,K. Lowry,/players/l/lowryky01.html,ATL,J. Valančiūnas,A. Horford,0
201603300MEM,https://www.basketball-reference.com/boxscores/pbp/201603300MEM.html,Memphis Grizzlies,Denver Nuggets,MEM,DEN,C. Andersen,N. Jokić,G. Harris,DEN,MEM,K. Faried,/players/f/farieke01.html,DEN,N. Jokić,C. Andersen,1
201603300MIL,https://www.basketball-reference.com/boxscores/pbp/201603300MIL.html,Milwaukee Bucks,Phoenix Suns,MIL,PHO,G. Monroe,T. Chandler,K. Middleton,PHO,MIL,A. Len,/players/l/lenal01.html,MIL,T. Chandler,G. Monroe,0
201603300MIN,https://www.basketball-reference.com/boxscores/pbp/201603300MIN.html,Minnesota Timberwolves,Los Angeles Clippers,MIN,LAC,K. Towns,D. Jordan,J. Redick,LAC,MIN,C. Paul,/players/p/paulch01.html,LAC,D. Jordan,K. Towns,1
201603300DAL,https://www.basketball-reference.com/boxscores/pbp/201603300DAL.html,Dallas Mavericks,New York Knicks,DAL,NYK,D. Powell,R. Lopez,D. Williams,NYK,DAL,J. Calderón,/players/c/caldejo01.html,NYK,R. Lopez,D. Powell,1
201603300SAS,https://www.basketball-reference.com/boxscores/pbp/201603300SAS.html,San Antonio Spurs,New Orleans Pelicans,SAS,NOP,T. Duncan,A. Ajinça,A. Ajinça,NOP,SAS,D. Cunningham,/players/c/cunnida01.html,NOP,A. Ajinça,T. Duncan,1
201603300UTA,https://www.basketball-reference.com/boxscores/pbp/201603300UTA.html,Utah Jazz,Golden State Warriors,UTA,GSW,R. Gobert,A. Bogut,A. Bogut,UTA,GSW,D. Favors,/players/f/favorde01.html,GSW,R. Gobert,A. Bogut,0
201603300SAC,https://www.basketball-reference.com/boxscores/pbp/201603300SAC.html,Sacramento Kings,Washington Wizards,SAC,WAS,D. Cousins,M. Gortat,D. Cousins,WAS,SAC,B. Beal,/players/b/bealbr01.html,SAC,M. Gortat,D. Cousins,0
201603300LAL,https://www.basketball-reference.com/boxscores/pbp/201603300LAL.html,Los Angeles Lakers,Miami Heat,LAL,MIA,R. Hibbert,A. Stoudemire,L. Deng,LAL,MIA,J. Clarkson,/players/c/clarkjo01.html,MIA,R. Hibbert,A. Stoudemire,0
201603310CLE,https://www.basketball-reference.com/boxscores/pbp/201603310CLE.html,Cleveland Cavaliers,Brooklyn Nets,CLE,BRK,T. Mozgov,H. Sims,K. Love,CLE,BRK,K. Love,/players/l/loveke01.html,CLE,T. Mozgov,H. Sims,1
201603310HOU,https://www.basketball-reference.com/boxscores/pbp/201603310HOU.html,Houston Rockets,Chicago Bulls,HOU,CHI,D. Howard,P. Gasol,B. Portis,CHI,HOU,B. Portis,/players/p/portibo01.html,CHI,P. Gasol,D. Howard,1
201603310IND,https://www.basketball-reference.com/boxscores/pbp/201603310IND.html,Indiana Pacers,Orlando Magic,IND,ORL,I. Mahinmi,D. Dedmon,V. Oladipo,ORL,IND,A. Gordon,/players/g/gordoaa01.html,ORL,D. Dedmon,I. Mahinmi,1
201603310NOP,https://www.basketball-reference.com/boxscores/pbp/201603310NOP.html,New Orleans Pelicans,Denver Nuggets,NOP,DEN,,,,,,,,,
201603310OKC,https://www.basketball-reference.com/boxscores/pbp/201603310OKC.html,Oklahoma City Thunder,Los Angeles Clippers,OKC,LAC,S. Adams,C. Aldrich,K. Durant,OKC,LAC,S. Ibaka,/players/i/ibakase01.html,OKC,S. Adams,C. Aldrich,1
201603310POR,https://www.basketball-reference.com/boxscores/pbp/201603310POR.html,Portland Trail Blazers,Boston Celtics,POR,BOS,M. Plumlee,A. Johnson,I. Thomas,POR,BOS,M. Harkless,/players/h/harklma01.html,BOS,M. Plumlee,A. Johnson,0
201604010DET,https://www.basketball-reference.com/boxscores/pbp/201604010DET.html,Detroit Pistons,Dallas Mavericks,DET,DAL,A. Drummond,Z. Pachulia,A. Drummond,DET,DAL,M. Morris,/players/m/morrima03.html,DET,A. Drummond,Z. Pachulia,1
201604010NYK,https://www.basketball-reference.com/boxscores/pbp/201604010NYK.html,New York Knicks,Brooklyn Nets,NYK,BRK,R. Lopez,B. Lopez,B. Lopez,BRK,NYK,S. Larkin,/players/l/larkish01.html,BRK,B. Lopez,R. Lopez,1
201604010ATL,https://www.basketball-reference.com/boxscores/pbp/201604010ATL.html,Atlanta Hawks,Cleveland Cavaliers,ATL,CLE,A. Horford,T. Mozgov,K. Love,CLE,ATL,K. Love,/players/l/loveke01.html,CLE,T. Mozgov,A. Horford,1
201604010MEM,https://www.basketball-reference.com/boxscores/pbp/201604010MEM.html,Memphis Grizzlies,Toronto Raptors,MEM,TOR,C. Andersen,J. Valančiūnas,N. Powell,MEM,TOR,J. Farmar,/players/f/farmajo01.html,TOR,C. Andersen,J. Valančiūnas,0
201604010MIL,https://www.basketball-reference.com/boxscores/pbp/201604010MIL.html,Milwaukee Bucks,Orlando Magic,MIL,ORL,G. Monroe,D. Dedmon,D. Dedmon,MIL,ORL,J. Parker,/players/p/parkeja01.html,ORL,G. Monroe,D. Dedmon,0
201604010UTA,https://www.basketball-reference.com/boxscores/pbp/201604010UTA.html,Utah Jazz,Minnesota Timberwolves,UTA,MIN,R. Gobert,K. Towns,T. Lyles,UTA,MIN,S. Mack,/players/m/macksh01.html,UTA,R. Gobert,K. Towns,1
201604010SAC,https://www.basketball-reference.com/boxscores/pbp/201604010SAC.html,Sacramento Kings,Miami Heat,SAC,MIA,W. Cauley-Stein,A. Stoudemire,A. Stoudemire,SAC,MIA,R. Gay,/players/g/gayru01.html,MIA,W. Cauley-Stein,A. Stoudemire,0
201604010GSW,https://www.basketball-reference.com/boxscores/pbp/201604010GSW.html,Golden State Warriors,Boston Celtics,GSW,BOS,A. Bogut,A. Johnson,D. Green,GSW,BOS,S. Curry,/players/c/curryst01.html,GSW,A. Bogut,A. Johnson,1
201604010PHO,https://www.basketball-reference.com/boxscores/pbp/201604010PHO.html,Phoenix Suns,Washington Wizards,PHO,WAS,T. Chandler,M. Gortat,T. Chandler,WAS,PHO,J. Wall,/players/w/walljo01.html,PHO,M. Gortat,T. Chandler,0
201604020PHI,https://www.basketball-reference.com/boxscores/pbp/201604020PHI.html,Philadelphia 76ers,Indiana Pacers,PHI,IND,J. Grant,I. Mahinmi,I. Mahinmi,IND,PHI,L. Allen,/players/a/allenla01.html,IND,I. Mahinmi,J. Grant,1
201604020CHI,https://www.basketball-reference.com/boxscores/pbp/201604020CHI.html,Chicago Bulls,Detroit Pistons,CHI,DET,P. Gasol,A. Drummond,P. Gasol,CHI,DET,E. Moore,/players/m/mooreet01.html,CHI,P. Gasol,A. Drummond,1
201604020SAS,https://www.basketball-reference.com/boxscores/pbp/201604020SAS.html,San Antonio Spurs,Toronto Raptors,SAS,TOR,T. Duncan,J. Valančiūnas,T. Duncan,TOR,SAS,C. Joseph,/players/j/josepco01.html,SAS,J. Valančiūnas,T. Duncan,0
201604020DEN,https://www.basketball-reference.com/boxscores/pbp/201604020DEN.html,Denver Nuggets,Sacramento Kings,DEN,SAC,N. Jokić,W. Cauley-Stein,J. Sampson,SAC,DEN,R. Gay,/players/g/gayru01.html,DEN,W. Cauley-Stein,N. Jokić,0
201604020POR,https://www.basketball-reference.com/boxscores/pbp/201604020POR.html,Portland Trail Blazers,Miami Heat,POR,MIA,M. Plumlee,A. Stoudemire,M. Plumlee,POR,MIA,M. Harkless,/players/h/harklma01.html,POR,M. Plumlee,A. Stoudemire,1
201604030BRK,https://www.basketball-reference.com/boxscores/pbp/201604030BRK.html,Brooklyn Nets,New Orleans Pelicans,BRK,NOP,H. Sims,Ö. Aşık,R. Hollis-Jefferson,NOP,BRK,T. Douglas,/players/d/douglto01.html,BRK,Ö. Aşık,H. Sims,0
201604030CLE,https://www.basketball-reference.com/boxscores/pbp/201604030CLE.html,Cleveland Cavaliers,Charlotte Hornets,CLE,CHO,T. Mozgov,C. Zeller,C. Zeller,CHO,CLE,M. Williams,/players/w/willima02.html,CHO,C. Zeller,T. Mozgov,1
201604030HOU,https://www.basketball-reference.com/boxscores/pbp/201604030HOU.html,Houston Rockets,Oklahoma City Thunder,HOU,OKC,D. Howard,S. Adams,A. Roberson,HOU,OKC,D. Motiejūnas,/players/m/motiedo01.html,OKC,D. Howard,S. Adams,0
201604030LAC,https://www.basketball-reference.com/boxscores/pbp/201604030LAC.html,Los Angeles Clippers,Washington Wizards,LAC,WAS,D. Jordan,M. Gortat,C. Paul,LAC,WAS,C. Paul,/players/p/paulch01.html,LAC,D. Jordan,M. Gortat,1
201604030MIN,https://www.basketball-reference.com/boxscores/pbp/201604030MIN.html,Minnesota Timberwolves,Dallas Mavericks,MIN,DAL,K. Towns,Z. Pachulia,D. Nowitzki,DAL,MIN,J. Barea,/players/b/bareajo01.html,DAL,Z. Pachulia,K. Towns,1
201604030ORL,https://www.basketball-reference.com/boxscores/pbp/201604030ORL.html,Orlando Magic,Memphis Grizzlies,ORL,MEM,D. Dedmon,C. Andersen,C. Andersen,ORL,MEM,A. Gordon,/players/g/gordoaa01.html,MEM,D. Dedmon,C. Andersen,0
201604030PHO,https://www.basketball-reference.com/boxscores/pbp/201604030PHO.html,Phoenix Suns,Utah Jazz,PHO,UTA,T. Chandler,R. Gobert,T. Chandler,UTA,PHO,D. Favors,/players/f/favorde01.html,PHO,R. Gobert,T. Chandler,0
201604030MIL,https://www.basketball-reference.com/boxscores/pbp/201604030MIL.html,Milwaukee Bucks,Chicago Bulls,MIL,CHI,G. Monroe,P. Gasol,M. Dunleavy,CHI,MIL,M. Dunleavy,/players/d/dunlemi02.html,CHI,P. Gasol,G. Monroe,1
