Game Code,Full Hyperlink,Home,Away,Home Short,Away Short,Home Tipper,Away Tipper,First Scorer,Tip Winning Team,Tip Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Scored Upon Team,Tip Winner,Tip Winner Link,Tip Loser,Tip Loser Link,Tip Winner Scores
200812250PHO,https://www.basketball-reference.com/boxscores/pbp/200812250PHO.html,Phoenix Suns,San Antonio Spurs,PHO,SAS,S. O'Neal,T. Duncan,S. O'Neal,PHO,SAS,S. Nash,/players/n/nashst01.html,PHO,SAS,S. O'Neal,/players/o/onealsh01.html,T. Duncan,/players/d/duncati01.html,1
200812250LAL,https://www.basketball-reference.com/boxscores/pbp/200812250LAL.html,Los Angeles Lakers,Boston Celtics,LAL,BOS,A. Bynum,K. Perkins,R. Allen,LAL,BOS,D. Fisher,/players/f/fishede01.html,BOS,LAL,A. Bynum,/players/b/bynuman01.html,K. Perkins,/players/p/perkike01.html,0
200812250CLE,https://www.basketball-reference.com/boxscores/pbp/200812250CLE.html,Cleveland Cavaliers,Washington Wizards,CLE,WAS,B. Wallace,A. Blatche,C. Butler,WAS,CLE,C. Butler,/players/b/butleca01.html,WAS,CLE,A. Blatche,/players/b/blatcan01.html,B. Wallace,/players/w/wallabe01.html,1
200812250POR,https://www.basketball-reference.com/boxscores/pbp/200812250POR.html,Portland Trail Blazers,Dallas Mavericks,POR,DAL,G. Oden,E. Dampier,J. Howard,DAL,POR,D. George,/players/g/georgde01.html,DAL,POR,E. Dampier,/players/d/dampier01.html,G. Oden,/players/o/odengr01.html,1
200812260MIA,https://www.basketball-reference.com/boxscores/pbp/200812260MIA.html,Miami Heat,Chicago Bulls,MIA,CHI,J. Anthony,A. Gray,T. Thomas,MIA,CHI,U. Haslem,/players/h/hasleud01.html,CHI,MIA,J. Anthony,/players/a/anthojo01.html,A. Gray,/players/g/grayaa01.html,0
200812260NJN,https://www.basketball-reference.com/boxscores/pbp/200812260NJN.html,New Jersey Nets,Charlotte Bobcats,NJN,CHA,B. Lopez,E. Okafor,B. Diaw,NJN,CHA,D. Harris,/players/h/harride01.html,CHA,NJN,B. Lopez,/players/l/lopezbr01.html,E. Okafor,/players/o/okafoem01.html,0
200812260NYK,https://www.basketball-reference.com/boxscores/pbp/200812260NYK.html,New York Knicks,Minnesota Timberwolves,NYK,MIN,,,,,,,,,,,,
200812260DET,https://www.basketball-reference.com/boxscores/pbp/200812260DET.html,Detroit Pistons,Oklahoma City Thunder,DET,OKC,R. Wallace,J. Green,J. Green,OKC,DET,R. Westbrook,/players/w/westbru01.html,OKC,DET,J. Green,/players/g/greenje02.html,R. Wallace,/players/w/wallara01.html,1
200812260MEM,https://www.basketball-reference.com/boxscores/pbp/200812260MEM.html,Memphis Grizzlies,Indiana Pacers,MEM,IND,D. Miličić,R. Hibbert,D. Arthur,MEM,IND,O. Mayo,/players/m/mayooj01.html,MEM,IND,D. Miličić,/players/m/milicda01.html,R. Hibbert,/players/h/hibbero01.html,1
200812260NOH,https://www.basketball-reference.com/boxscores/pbp/200812260NOH.html,New Orleans Hornets,Houston Rockets,NOH,HOU,T. Chandler,Y. Ming,T. Chandler,NOH,HOU,C. Paul,/players/p/paulch01.html,NOH,HOU,T. Chandler,/players/c/chandty01.html,Y. Ming,/players/m/mingya01.html,1
200812260DEN,https://www.basketball-reference.com/boxscores/pbp/200812260DEN.html,Denver Nuggets,Philadelphia 76ers,DEN,PHI,N. Hilário,S. Dalembert,W. Green,PHI,DEN,A. Miller,/players/m/millean02.html,PHI,DEN,S. Dalembert,/players/d/dalemsa01.html,N. Hilário,/players/h/hilarne01.html,1
200812260UTA,https://www.basketball-reference.com/boxscores/pbp/200812260UTA.html,Utah Jazz,Dallas Mavericks,UTA,DAL,K. Koufos,E. Dampier,D. Williams,UTA,DAL,C. Miles,/players/m/milescj01.html,UTA,DAL,K. Koufos,/players/k/koufoko01.html,E. Dampier,/players/d/dampier01.html,1
200812260SAC,https://www.basketball-reference.com/boxscores/pbp/200812260SAC.html,Sacramento Kings,Toronto Raptors,SAC,TOR,B. Miller,C. Bosh,F. García,TOR,SAC,J. Moon,/players/m/moonja01.html,SAC,TOR,C. Bosh,/players/b/boshch01.html,B. Miller,/players/m/millebr01.html,0
200812260GSW,https://www.basketball-reference.com/boxscores/pbp/200812260GSW.html,Golden State Warriors,Boston Celtics,GSW,BOS,A. Biedriņš,L. Powe,B. Wright,GSW,BOS,B. Wright,/players/w/wrighbr03.html,GSW,BOS,A. Biedriņš,/players/b/biedran01.html,L. Powe,/players/p/powele01.html,1
200812270ATL,https://www.basketball-reference.com/boxscores/pbp/200812270ATL.html,Atlanta Hawks,Chicago Bulls,ATL,CHI,J. Smith,A. Gray,A. Horford,ATL,CHI,A. Horford,/players/h/horfoal01.html,ATL,CHI,J. Smith,/players/s/smithjo03.html,A. Gray,/players/g/grayaa01.html,1
200812270CHA,https://www.basketball-reference.com/boxscores/pbp/200812270CHA.html,Charlotte Bobcats,New Jersey Nets,CHA,NJN,E. Okafor,B. Lopez,B. Simmons,NJN,CHA,B. Simmons,/players/s/simmobo01.html,NJN,CHA,B. Lopez,/players/l/lopezbr01.html,E. Okafor,/players/o/okafoem01.html,1
200812270WAS,https://www.basketball-reference.com/boxscores/pbp/200812270WAS.html,Washington Wizards,Oklahoma City Thunder,WAS,OKC,A. Blatche,J. Green,D. Mason,OKC,WAS,K. Durant,/players/d/duranke01.html,OKC,WAS,J. Green,/players/g/greenje02.html,A. Blatche,/players/b/blatcan01.html,1
200812270MIN,https://www.basketball-reference.com/boxscores/pbp/200812270MIN.html,Minnesota Timberwolves,Orlando Magic,MIN,ORL,A. Jefferson,D. Howard,J. Nelson,ORL,MIN,J. Nelson,/players/n/nelsoja01.html,ORL,MIN,D. Howard,/players/h/howardw01.html,A. Jefferson,/players/j/jeffeal01.html,1
200812270HOU,https://www.basketball-reference.com/boxscores/pbp/200812270HOU.html,Houston Rockets,Utah Jazz,HOU,UTA,Y. Ming,K. Koufos,C. Miles,UTA,HOU,R. Brewer,/players/b/brewero02.html,UTA,HOU,K. Koufos,/players/k/koufoko01.html,Y. Ming,/players/m/mingya01.html,1
200812270MIL,https://www.basketball-reference.com/boxscores/pbp/200812270MIL.html,Milwaukee Bucks,Detroit Pistons,MIL,DET,A. Bogut,A. Johnson,A. Johnson,MIL,DET,L. Ridnour,/players/r/ridnolu01.html,DET,MIL,A. Bogut,/players/b/bogutan01.html,A. Johnson,/players/j/johnsam01.html,0
200812270SAS,https://www.basketball-reference.com/boxscores/pbp/200812270SAS.html,San Antonio Spurs,Memphis Grizzlies,SAS,MEM,T. Duncan,M. Gasol,Q. Ross,SAS,MEM,R. Mason,/players/m/masonro01.html,MEM,SAS,T. Duncan,/players/d/duncati01.html,M. Gasol,/players/g/gasolma01.html,0
200812270POR,https://www.basketball-reference.com/boxscores/pbp/200812270POR.html,Portland Trail Blazers,Toronto Raptors,POR,TOR,G. Oden,C. Bosh,L. Aldridge,POR,TOR,S. Blake,/players/b/blakest01.html,POR,TOR,G. Oden,/players/o/odengr01.html,C. Bosh,/players/b/boshch01.html,1
200812280NYK,https://www.basketball-reference.com/boxscores/pbp/200812280NYK.html,New York Knicks,Denver Nuggets,NYK,DEN,J. Jeffries,N. Hilário,C. Anthony,NYK,DEN,D. Lee,/players/l/leeda02.html,DEN,NYK,J. Jeffries,/players/j/jeffrja01.html,N. Hilário,/players/h/hilarne01.html,0
200812280LAC,https://www.basketball-reference.com/boxscores/pbp/200812280LAC.html,Los Angeles Clippers,Dallas Mavericks,LAC,DAL,M. Camby,E. Dampier,J. Terry,DAL,LAC,J. Kidd,/players/k/kiddja01.html,DAL,LAC,E. Dampier,/players/d/dampier01.html,M. Camby,/players/c/cambyma01.html,1
200812280CLE,https://www.basketball-reference.com/boxscores/pbp/200812280CLE.html,Cleveland Cavaliers,Miami Heat,CLE,MIA,Z. Ilgauskas,J. Anthony,J. Anthony,MIA,CLE,S. Marion,/players/m/mariosh01.html,MIA,CLE,J. Anthony,/players/a/anthojo01.html,Z. Ilgauskas,/players/i/ilgauzy01.html,1
200812280IND,https://www.basketball-reference.com/boxscores/pbp/200812280IND.html,Indiana Pacers,New Orleans Hornets,IND,NOH,R. Hibbert,T. Chandler,T. Chandler,IND,NOH,J. Jack,/players/j/jackja01.html,NOH,IND,R. Hibbert,/players/h/hibbero01.html,T. Chandler,/players/c/chandty01.html,0
200812280SAC,https://www.basketball-reference.com/boxscores/pbp/200812280SAC.html,Sacramento Kings,Boston Celtics,SAC,BOS,B. Miller,K. Perkins,K. Perkins,SAC,BOS,B. Udrih,/players/u/udrihbe01.html,BOS,SAC,B. Miller,/players/m/millebr01.html,K. Perkins,/players/p/perkike01.html,0
200812280LAL,https://www.basketball-reference.com/boxscores/pbp/200812280LAL.html,Los Angeles Lakers,Golden State Warriors,LAL,GSW,A. Bynum,A. Biedriņš,K. Bryant,LAL,GSW,L. Walton,/players/w/waltolu01.html,LAL,GSW,A. Bynum,/players/b/bynuman01.html,A. Biedriņš,/players/b/biedran01.html,1
200812290ATL,https://www.basketball-reference.com/boxscores/pbp/200812290ATL.html,Atlanta Hawks,Denver Nuggets,ATL,DEN,J. Smith,C. Andersen,J. Johnson,ATL,DEN,M. Bibby,/players/b/bibbymi01.html,ATL,DEN,J. Smith,/players/s/smithjo03.html,C. Andersen,/players/a/anderch01.html,1
200812290DET,https://www.basketball-reference.com/boxscores/pbp/200812290DET.html,Detroit Pistons,Orlando Magic,DET,ORL,A. Johnson,D. Howard,T. Prince,DET,ORL,R. Wallace,/players/w/wallara01.html,DET,ORL,A. Johnson,/players/j/johnsam01.html,D. Howard,/players/h/howardw01.html,1
200812290NJN,https://www.basketball-reference.com/boxscores/pbp/200812290NJN.html,New Jersey Nets,Chicago Bulls,NJN,CHI,B. Lopez,A. Gray,V. Carter,NJN,CHI,D. Harris,/players/h/harride01.html,NJN,CHI,B. Lopez,/players/l/lopezbr01.html,A. Gray,/players/g/grayaa01.html,1
200812290MIN,https://www.basketball-reference.com/boxscores/pbp/200812290MIN.html,Minnesota Timberwolves,Memphis Grizzlies,MIN,MEM,A. Jefferson,M. Gasol,R. Gomes,MEM,MIN,D. Arthur,/players/a/arthuda01.html,MIN,MEM,M. Gasol,/players/g/gasolma01.html,A. Jefferson,/players/j/jeffeal01.html,0
200812290OKC,https://www.basketball-reference.com/boxscores/pbp/200812290OKC.html,Oklahoma City Thunder,Phoenix Suns,OKC,PHO,R. Swift,S. O'Neal,R. Westbrook,PHO,OKC,S. Nash,/players/n/nashst01.html,OKC,PHO,S. O'Neal,/players/o/onealsh01.html,R. Swift,/players/s/swiftro01.html,0
200812290HOU,https://www.basketball-reference.com/boxscores/pbp/200812290HOU.html,Houston Rockets,Washington Wizards,HOU,WAS,Y. Ming,A. Blatche,M. James,HOU,WAS,T. McGrady,/players/m/mcgratr01.html,WAS,HOU,Y. Ming,/players/m/mingya01.html,A. Blatche,/players/b/blatcan01.html,0
200812290UTA,https://www.basketball-reference.com/boxscores/pbp/200812290UTA.html,Utah Jazz,Philadelphia 76ers,UTA,PHI,M. Okur,S. Dalembert,T. Young,UTA,PHI,A. Kirilenko,/players/k/kirilan01.html,PHI,UTA,M. Okur,/players/o/okurme01.html,S. Dalembert,/players/d/dalemsa01.html,0
200812290GSW,https://www.basketball-reference.com/boxscores/pbp/200812290GSW.html,Golden State Warriors,Toronto Raptors,GSW,TOR,A. Biedriņš,C. Bosh,C. Bosh,TOR,GSW,J. O'Neal,/players/o/onealje01.html,TOR,GSW,C. Bosh,/players/b/boshch01.html,A. Biedriņš,/players/b/biedran01.html,1
200812300CHA,https://www.basketball-reference.com/boxscores/pbp/200812300CHA.html,Charlotte Bobcats,New York Knicks,CHA,NYK,E. Okafor,J. Jeffries,W. Chandler,NYK,CHA,Q. Richardson,/players/r/richaqu01.html,NYK,CHA,J. Jeffries,/players/j/jeffrja01.html,E. Okafor,/players/o/okafoem01.html,1
200812300IND,https://www.basketball-reference.com/boxscores/pbp/200812300IND.html,Indiana Pacers,Atlanta Hawks,IND,ATL,R. Hibbert,J. Smith,M. Williams,ATL,IND,A. Horford,/players/h/horfoal01.html,ATL,IND,J. Smith,/players/s/smithjo03.html,R. Hibbert,/players/h/hibbero01.html,1
200812300MIA,https://www.basketball-reference.com/boxscores/pbp/200812300MIA.html,Miami Heat,Cleveland Cavaliers,MIA,CLE,J. Anthony,Z. Ilgauskas,U. Haslem,MIA,CLE,U. Haslem,/players/h/hasleud01.html,MIA,CLE,J. Anthony,/players/a/anthojo01.html,Z. Ilgauskas,/players/i/ilgauzy01.html,1
200812300MEM,https://www.basketball-reference.com/boxscores/pbp/200812300MEM.html,Memphis Grizzlies,Phoenix Suns,MEM,PHO,M. Gasol,S. O'Neal,D. Arthur,PHO,MEM,J. Richardson,/players/r/richaja01.html,MEM,PHO,S. O'Neal,/players/o/onealsh01.html,M. Gasol,/players/g/gasolma01.html,0
200812300NOH,https://www.basketball-reference.com/boxscores/pbp/200812300NOH.html,New Orleans Hornets,Washington Wizards,NOH,WAS,T. Chandler,A. Blatche,D. West,NOH,WAS,P. Stojaković,/players/s/stojape01.html,NOH,WAS,T. Chandler,/players/c/chandty01.html,A. Blatche,/players/b/blatcan01.html,1
200812300DAL,https://www.basketball-reference.com/boxscores/pbp/200812300DAL.html,Dallas Mavericks,Minnesota Timberwolves,DAL,MIN,E. Dampier,A. Jefferson,J. Kidd,DAL,MIN,A. Wright,/players/w/wrighan01.html,DAL,MIN,E. Dampier,/players/d/dampier01.html,A. Jefferson,/players/j/jeffeal01.html,1
200812300SAS,https://www.basketball-reference.com/boxscores/pbp/200812300SAS.html,San Antonio Spurs,Milwaukee Bucks,SAS,MIL,T. Duncan,A. Bogut,M. Bonner,SAS,MIL,R. Mason,/players/m/masonro01.html,SAS,MIL,T. Duncan,/players/d/duncati01.html,A. Bogut,/players/b/bogutan01.html,1
200812300POR,https://www.basketball-reference.com/boxscores/pbp/200812300POR.html,Portland Trail Blazers,Boston Celtics,POR,BOS,G. Oden,K. Perkins,G. Oden,POR,BOS,L. Aldridge,/players/a/aldrila01.html,POR,BOS,G. Oden,/players/o/odengr01.html,K. Perkins,/players/p/perkike01.html,1
200812300SAC,https://www.basketball-reference.com/boxscores/pbp/200812300SAC.html,Sacramento Kings,Los Angeles Clippers,SAC,LAC,B. Miller,M. Camby,E. Gordon,SAC,LAC,B. Udrih,/players/u/udrihbe01.html,LAC,SAC,B. Miller,/players/m/millebr01.html,M. Camby,/players/c/cambyma01.html,0
200812310CHI,https://www.basketball-reference.com/boxscores/pbp/200812310CHI.html,Chicago Bulls,Orlando Magic,CHI,ORL,A. Gray,D. Howard,J. Nelson,CHI,ORL,T. Sefolosha,/players/s/sefolth01.html,ORL,CHI,A. Gray,/players/g/grayaa01.html,D. Howard,/players/h/howardw01.html,0
200812310DET,https://www.basketball-reference.com/boxscores/pbp/200812310DET.html,Detroit Pistons,New Jersey Nets,DET,NJN,A. Johnson,B. Lopez,R. Wallace,DET,NJN,R. Stuckey,/players/s/stuckro01.html,DET,NJN,A. Johnson,/players/j/johnsam01.html,B. Lopez,/players/l/lopezbr01.html,1
200812310HOU,https://www.basketball-reference.com/boxscores/pbp/200812310HOU.html,Houston Rockets,Milwaukee Bucks,HOU,MIL,Y. Ming,A. Bogut,T. McGrady,MIL,HOU,L. Mbah a Moute,/players/m/mbahalu01.html,HOU,MIL,A. Bogut,/players/b/bogutan01.html,Y. Ming,/players/m/mingya01.html,0
200812310TOR,https://www.basketball-reference.com/boxscores/pbp/200812310TOR.html,Toronto Raptors,Denver Nuggets,TOR,DEN,C. Bosh,N. Hilário,K. Martin,DEN,TOR,K. Martin,/players/m/martike01.html,DEN,TOR,N. Hilário,/players/h/hilarne01.html,C. Bosh,/players/b/boshch01.html,1
200812310OKC,https://www.basketball-reference.com/boxscores/pbp/200812310OKC.html,Oklahoma City Thunder,Golden State Warriors,OKC,GSW,R. Swift,A. Biedriņš,J. Crawford,GSW,OKC,B. Wright,/players/w/wrighbr03.html,GSW,OKC,A. Biedriņš,/players/b/biedran01.html,R. Swift,/players/s/swiftro01.html,1
200812310LAC,https://www.basketball-reference.com/boxscores/pbp/200812310LAC.html,Los Angeles Clippers,Philadelphia 76ers,LAC,PHI,M. Camby,S. Dalembert,S. Dalembert,PHI,LAC,W. Green,/players/g/greenwi01.html,PHI,LAC,S. Dalembert,/players/d/dalemsa01.html,M. Camby,/players/c/cambyma01.html,1
200901020TOR,https://www.basketball-reference.com/boxscores/pbp/200901020TOR.html,Toronto Raptors,Houston Rockets,TOR,HOU,C. Bosh,Y. Ming,A. Parker,TOR,HOU,J. Moon,/players/m/moonja01.html,TOR,HOU,C. Bosh,/players/b/boshch01.html,Y. Ming,/players/m/mingya01.html,1
200901020BOS,https://www.basketball-reference.com/boxscores/pbp/200901020BOS.html,Boston Celtics,Washington Wizards,BOS,WAS,K. Perkins,A. Blatche,K. Perkins,BOS,WAS,R. Rondo,/players/r/rondora01.html,BOS,WAS,K. Perkins,/players/p/perkike01.html,A. Blatche,/players/b/blatcan01.html,1
200901020CLE,https://www.basketball-reference.com/boxscores/pbp/200901020CLE.html,Cleveland Cavaliers,Chicago Bulls,CLE,CHI,B. Wallace,A. Gray,M. Williams,CLE,CHI,A. Varejão,/players/v/varejan01.html,CLE,CHI,B. Wallace,/players/w/wallabe01.html,A. Gray,/players/g/grayaa01.html,1
200901020NJN,https://www.basketball-reference.com/boxscores/pbp/200901020NJN.html,New Jersey Nets,Atlanta Hawks,NJN,ATL,B. Lopez,J. Smith,Y. Jianlian,NJN,ATL,B. Simmons,/players/s/simmobo01.html,NJN,ATL,B. Lopez,/players/l/lopezbr01.html,J. Smith,/players/s/smithjo03.html,1
200901020NYK,https://www.basketball-reference.com/boxscores/pbp/200901020NYK.html,New York Knicks,Indiana Pacers,NYK,IND,,,,,,,,,,,,
200901020DET,https://www.basketball-reference.com/boxscores/pbp/200901020DET.html,Detroit Pistons,Sacramento Kings,DET,SAC,A. Johnson,B. Miller,F. García,SAC,DET,B. Udrih,/players/u/udrihbe01.html,SAC,DET,B. Miller,/players/m/millebr01.html,A. Johnson,/players/j/johnsam01.html,1
200901020MEM,https://www.basketball-reference.com/boxscores/pbp/200901020MEM.html,Memphis Grizzlies,San Antonio Spurs,MEM,SAS,M. Gasol,T. Duncan,M. Gasol,MEM,SAS,K. Lowry,/players/l/lowryky01.html,MEM,SAS,M. Gasol,/players/g/gasolma01.html,T. Duncan,/players/d/duncati01.html,1
200901020MIN,https://www.basketball-reference.com/boxscores/pbp/200901020MIN.html,Minnesota Timberwolves,Golden State Warriors,MIN,GSW,A. Jefferson,A. Biedriņš,R. Kurz,GSW,MIN,M. Belinelli,/players/b/belinma01.html,GSW,MIN,A. Biedriņš,/players/b/biedran01.html,A. Jefferson,/players/j/jeffeal01.html,1
200901020OKC,https://www.basketball-reference.com/boxscores/pbp/200901020OKC.html,Oklahoma City Thunder,Denver Nuggets,OKC,DEN,R. Swift,N. Hilário,R. Westbrook,DEN,OKC,C. Billups,/players/b/billuch01.html,OKC,DEN,N. Hilário,/players/h/hilarne01.html,R. Swift,/players/s/swiftro01.html,0
200901020DAL,https://www.basketball-reference.com/boxscores/pbp/200901020DAL.html,Dallas Mavericks,Philadelphia 76ers,DAL,PHI,E. Dampier,S. Dalembert,D. George,DAL,PHI,J. Kidd,/players/k/kiddja01.html,DAL,PHI,E. Dampier,/players/d/dampier01.html,S. Dalembert,/players/d/dalemsa01.html,1
200901020MIL,https://www.basketball-reference.com/boxscores/pbp/200901020MIL.html,Milwaukee Bucks,Charlotte Bobcats,MIL,CHA,A. Bogut,E. Okafor,R. Felton,MIL,CHA,L. Mbah a Moute,/players/m/mbahalu01.html,CHA,MIL,A. Bogut,/players/b/bogutan01.html,E. Okafor,/players/o/okafoem01.html,0
200901020PHO,https://www.basketball-reference.com/boxscores/pbp/200901020PHO.html,Phoenix Suns,Los Angeles Clippers,PHO,LAC,S. O'Neal,M. Camby,A. Thornton,PHO,LAC,A. Stoudemire,/players/s/stoudam01.html,LAC,PHO,S. O'Neal,/players/o/onealsh01.html,M. Camby,/players/c/cambyma01.html,0
200901020POR,https://www.basketball-reference.com/boxscores/pbp/200901020POR.html,Portland Trail Blazers,New Orleans Hornets,POR,NOH,G. Oden,T. Chandler,L. Aldridge,POR,NOH,S. Blake,/players/b/blakest01.html,POR,NOH,G. Oden,/players/o/odengr01.html,T. Chandler,/players/c/chandty01.html,1
200901020LAL,https://www.basketball-reference.com/boxscores/pbp/200901020LAL.html,Los Angeles Lakers,Utah Jazz,LAL,UTA,,,,,,,,,,,,
200901030IND,https://www.basketball-reference.com/boxscores/pbp/200901030IND.html,Indiana Pacers,Sacramento Kings,IND,SAC,R. Hibbert,B. Miller,J. Jack,SAC,IND,B. Udrih,/players/u/udrihbe01.html,IND,SAC,B. Miller,/players/m/millebr01.html,R. Hibbert,/players/h/hibbero01.html,0
200901030ATL,https://www.basketball-reference.com/boxscores/pbp/200901030ATL.html,Atlanta Hawks,Houston Rockets,ATL,HOU,J. Smith,Y. Ming,J. Smith,ATL,HOU,J. Johnson,/players/j/johnsjo02.html,ATL,HOU,J. Smith,/players/s/smithjo03.html,Y. Ming,/players/m/mingya01.html,1
200901030CHA,https://www.basketball-reference.com/boxscores/pbp/200901030CHA.html,Charlotte Bobcats,Milwaukee Bucks,CHA,MIL,E. Okafor,D. Gadzuric,R. Felton,MIL,CHA,R. Jefferson,/players/j/jefferi01.html,CHA,MIL,D. Gadzuric,/players/g/gadzuda01.html,E. Okafor,/players/o/okafoem01.html,0
200901030MIA,https://www.basketball-reference.com/boxscores/pbp/200901030MIA.html,Miami Heat,New Jersey Nets,MIA,NJN,J. Anthony,B. Lopez,M. Chalmers,NJN,MIA,K. Dooling,/players/d/doolike01.html,MIA,NJN,B. Lopez,/players/l/lopezbr01.html,J. Anthony,/players/a/anthojo01.html,0
200901030CHI,https://www.basketball-reference.com/boxscores/pbp/200901030CHI.html,Chicago Bulls,Minnesota Timberwolves,CHI,MIN,A. Gray,A. Jefferson,B. Gordon,MIN,CHI,A. Jefferson,/players/j/jeffeal01.html,CHI,MIN,A. Jefferson,/players/j/jeffeal01.html,A. Gray,/players/g/grayaa01.html,0
200901030SAS,https://www.basketball-reference.com/boxscores/pbp/200901030SAS.html,San Antonio Spurs,Philadelphia 76ers,SAS,PHI,,,,,,,,,,,,
200901030DEN,https://www.basketball-reference.com/boxscores/pbp/200901030DEN.html,Denver Nuggets,New Orleans Hornets,DEN,NOH,N. Hilário,H. Armstrong,C. Billups,DEN,NOH,K. Martin,/players/m/martike01.html,DEN,NOH,N. Hilário,/players/h/hilarne01.html,H. Armstrong,/players/a/armsthi01.html,1
200901040TOR,https://www.basketball-reference.com/boxscores/pbp/200901040TOR.html,Toronto Raptors,Orlando Magic,TOR,ORL,C. Bosh,D. Howard,D. Howard,ORL,TOR,R. Lewis,/players/l/lewisra02.html,ORL,TOR,D. Howard,/players/h/howardw01.html,C. Bosh,/players/b/boshch01.html,1
200901040WAS,https://www.basketball-reference.com/boxscores/pbp/200901040WAS.html,Washington Wizards,Cleveland Cavaliers,WAS,CLE,A. Blatche,B. Wallace,A. Varejão,CLE,WAS,L. James,/players/j/jamesle01.html,CLE,WAS,B. Wallace,/players/w/wallabe01.html,A. Blatche,/players/b/blatcan01.html,1
200901040LAC,https://www.basketball-reference.com/boxscores/pbp/200901040LAC.html,Los Angeles Clippers,Detroit Pistons,LAC,DET,M. Camby,A. Johnson,B. Skinner,LAC,DET,B. Skinner,/players/s/skinnbr01.html,LAC,DET,M. Camby,/players/c/cambyma01.html,A. Johnson,/players/j/johnsam01.html,1
200901040MEM,https://www.basketball-reference.com/boxscores/pbp/200901040MEM.html,Memphis Grizzlies,Dallas Mavericks,MEM,DAL,M. Gasol,E. Dampier,M. Gasol,MEM,DAL,R. Gay,/players/g/gayru01.html,MEM,DAL,M. Gasol,/players/g/gasolma01.html,E. Dampier,/players/d/dampier01.html,1
