,Game Code,Full Hyperlink,Home,Away,Home Short,Away Short,Home Tipper,Away Tipper,First Scorer,Tip Winning Team,Tip Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Scored Upon Team,Tip Winner,Tip Winner Link,Tip Loser,Tip Loser Link,Tip Winner Scores
762,201702060IND,https://www.basketball-reference.com/boxscores/pbp/201702060IND.html,Indiana Pacers,Oklahoma City Thunder,IND,OKC,M. Turner,S. Adams,P. George,IND,OKC,P. George,/players/g/georgpa01.html,IND,OKC,M. Turner,/players/t/turnemy01.html,S. Adams,/players/a/adamsst01.html,1.0
763,201702060NYK,https://www.basketball-reference.com/boxscores/pbp/201702060NYK.html,New York Knicks,Los Angeles Lakers,NYK,LAL,K. Porziņģis,T. Black,C. Anthony,NYK,LAL,K. O'Quinn,/players/o/oquinky01.html,NYK,LAL,K. Porziņģis,/players/p/porzikr01.html,T. Black,/players/b/blackta01.html,1.0
764,201702060WAS,https://www.basketball-reference.com/boxscores/pbp/201702060WAS.html,Washington Wizards,Cleveland Cavaliers,WAS,CLE,M. Gortat,T. Thompson,K. Love,WAS,CLE,O. Porter,/players/p/porteot01.html,CLE,WAS,M. Gortat,/players/g/gortama01.html,T. Thompson,/players/t/thomptr01.html,0.0
765,201702060ATL,https://www.basketball-reference.com/boxscores/pbp/201702060ATL.html,Atlanta Hawks,Utah Jazz,ATL,UTA,D. Howard,R. Gobert,G. Hill,ATL,UTA,D. Schröder,/players/s/schrode01.html,UTA,ATL,D. Howard,/players/h/howardw01.html,R. Gobert,/players/g/goberru01.html,0.0
766,201702060DET,https://www.basketball-reference.com/boxscores/pbp/201702060DET.html,Detroit Pistons,Philadelphia 76ers,DET,PHI,A. Drummond,J. Okafor,R. Jackson,DET,PHI,R. Jackson,/players/j/jacksre01.html,DET,PHI,A. Drummond,/players/d/drumman01.html,J. Okafor,/players/o/okafoja01.html,1.0
767,201702060TOR,https://www.basketball-reference.com/boxscores/pbp/201702060TOR.html,Toronto Raptors,Los Angeles Clippers,TOR,LAC,J. Valančiūnas,D. Jordan,A. Rivers,LAC,TOR,R. Felton,/players/f/feltora01.html,LAC,TOR,D. Jordan,/players/j/jordade01.html,J. Valančiūnas,/players/v/valanjo01.html,1.0
768,201702060MIN,https://www.basketball-reference.com/boxscores/pbp/201702060MIN.html,Minnesota Timberwolves,Miami Heat,MIN,MIA,K. Towns,H. Whiteside,H. Whiteside,MIN,MIA,G. Dieng,/players/d/dienggo01.html,MIA,MIN,K. Towns,/players/t/townska01.html,H. Whiteside,/players/w/whiteha01.html,0.0
769,201702060NOP,https://www.basketball-reference.com/boxscores/pbp/201702060NOP.html,New Orleans Pelicans,Phoenix Suns,NOP,PHO,A. Davis,T. Chandler,M. Chriss,NOP,PHO,J. Holiday,/players/h/holidjr01.html,PHO,NOP,A. Davis,/players/d/davisan02.html,T. Chandler,/players/c/chandty01.html,0.0
770,201702060DEN,https://www.basketball-reference.com/boxscores/pbp/201702060DEN.html,Denver Nuggets,Dallas Mavericks,DEN,DAL,N. Jokić,D. Nowitzki,D. Nowitzki,DAL,DEN,Y. Ferrell,/players/f/ferreyo01.html,DAL,DEN,D. Nowitzki,/players/n/nowitdi01.html,N. Jokić,/players/j/jokicni01.html,1.0
771,201702060MEM,https://www.basketball-reference.com/boxscores/pbp/201702060MEM.html,Memphis Grizzlies,San Antonio Spurs,MEM,SAS,M. Gasol,D. Dedmon,M. Gasol,SAS,MEM,T. Parker,/players/p/parketo01.html,MEM,SAS,D. Dedmon,/players/d/dedmode01.html,M. Gasol,/players/g/gasolma01.html,0.0
772,201702060SAC,https://www.basketball-reference.com/boxscores/pbp/201702060SAC.html,Sacramento Kings,Chicago Bulls,SAC,CHI,K. Koufos,R. Lopez,R. Lopez,CHI,SAC,T. Gibson,/players/g/gibsota01.html,CHI,SAC,R. Lopez,/players/l/lopezro01.html,K. Koufos,/players/k/koufoko01.html,1.0
773,201702070CHO,https://www.basketball-reference.com/boxscores/pbp/201702070CHO.html,Charlotte Hornets,Brooklyn Nets,CHO,BRK,F. Kaminsky,B. Lopez,S. Dinwiddie,BRK,CHO,S. Dinwiddie,/players/d/dinwisp01.html,BRK,CHO,B. Lopez,/players/l/lopezbr01.html,F. Kaminsky,/players/k/kaminfr01.html,1.0
774,201702070HOU,https://www.basketball-reference.com/boxscores/pbp/201702070HOU.html,Houston Rockets,Orlando Magic,HOU,ORL,C. Capela,N. Vučević,S. Ibaka,ORL,HOU,S. Ibaka,/players/i/ibakase01.html,ORL,HOU,N. Vučević,/players/v/vucevni01.html,C. Capela,/players/c/capelca01.html,1.0
775,201702070DAL,https://www.basketball-reference.com/boxscores/pbp/201702070DAL.html,Dallas Mavericks,Portland Trail Blazers,DAL,POR,D. Nowitzki,M. Plumlee,D. Nowitzki,POR,DAL,N. Vonleh,/players/v/vonleno01.html,DAL,POR,M. Plumlee,/players/p/plumlma01.html,D. Nowitzki,/players/n/nowitdi01.html,0.0
776,201702080IND,https://www.basketball-reference.com/boxscores/pbp/201702080IND.html,Indiana Pacers,Cleveland Cavaliers,IND,CLE,M. Turner,T. Thompson,P. George,IND,CLE,P. George,/players/g/georgpa01.html,IND,CLE,M. Turner,/players/t/turnemy01.html,T. Thompson,/players/t/thomptr01.html,1.0
777,201702080PHI,https://www.basketball-reference.com/boxscores/pbp/201702080PHI.html,Philadelphia 76ers,San Antonio Spurs,PHI,SAS,J. Okafor,D. Dedmon,L. Aldridge,SAS,PHI,T. Parker,/players/p/parketo01.html,SAS,PHI,D. Dedmon,/players/d/dedmode01.html,J. Okafor,/players/o/okafoja01.html,1.0
778,201702080ATL,https://www.basketball-reference.com/boxscores/pbp/201702080ATL.html,Atlanta Hawks,Denver Nuggets,ATL,DEN,Dwight Howard,Nikola Jokic,Kent Bazemore,ATL,DEN,,,ATL,DEN,Dwight Howard,howardw01.html,Nikola Jokic,jokicni01.html,1.0
779,201702080BRK,https://www.basketball-reference.com/boxscores/pbp/201702080BRK.html,Brooklyn Nets,Washington Wizards,BRK,WAS,B. Lopez,M. Gortat,R. Hollis-Jefferson,BRK,WAS,R. Hollis-Jefferson,/players/h/holliro01.html,BRK,WAS,B. Lopez,/players/l/lopezbr01.html,M. Gortat,/players/g/gortama01.html,1.0
780,201702080DET,https://www.basketball-reference.com/boxscores/pbp/201702080DET.html,Detroit Pistons,Los Angeles Lakers,DET,LAL,A. Drummond,T. Black,A. Drummond,DET,LAL,R. Jackson,/players/j/jacksre01.html,DET,LAL,A. Drummond,/players/d/drumman01.html,T. Black,/players/b/blackta01.html,1.0
781,201702080MEM,https://www.basketball-reference.com/boxscores/pbp/201702080MEM.html,Memphis Grizzlies,Phoenix Suns,MEM,PHO,M. Gasol,T. Chandler,E. Bledsoe,MEM,PHO,M. Conley,/players/c/conlemi01.html,PHO,MEM,M. Gasol,/players/g/gasolma01.html,T. Chandler,/players/c/chandty01.html,0.0
782,201702080MIL,https://www.basketball-reference.com/boxscores/pbp/201702080MIL.html,Milwaukee Bucks,Miami Heat,MIL,MIA,J. Henson,H. Whiteside,W. Ellington,MIA,MIL,L. Babbitt,/players/b/babbilu01.html,MIA,MIL,H. Whiteside,/players/w/whiteha01.html,J. Henson,/players/h/hensojo01.html,1.0
783,201702080MIN,https://www.basketball-reference.com/boxscores/pbp/201702080MIN.html,Minnesota Timberwolves,Toronto Raptors,MIN,TOR,K. Towns,J. Valančiūnas,J. Valančiūnas,MIN,TOR,G. Dieng,/players/d/dienggo01.html,TOR,MIN,K. Towns,/players/t/townska01.html,J. Valančiūnas,/players/v/valanjo01.html,0.0
784,201702080NOP,https://www.basketball-reference.com/boxscores/pbp/201702080NOP.html,New Orleans Pelicans,Utah Jazz,NOP,UTA,Anthony Davis,Rudy Gobert,Jrue Holiday,NOP,UTA,,,NOP,UTA,Anthony Davis,davisan02.html,Rudy Gobert,goberru01.html,1.0
785,201702080NYK,https://www.basketball-reference.com/boxscores/pbp/201702080NYK.html,New York Knicks,Los Angeles Clippers,NYK,LAC,K. Porziņģis,D. Jordan,J. Redick,LAC,NYK,B. Griffin,/players/g/griffbl01.html,LAC,NYK,D. Jordan,/players/j/jordade01.html,K. Porziņģis,/players/p/porzikr01.html,1.0
786,201702080GSW,https://www.basketball-reference.com/boxscores/pbp/201702080GSW.html,Golden State Warriors,Chicago Bulls,GSW,CHI,J. McGee,R. Lopez,J. McGee,GSW,CHI,S. Curry,/players/c/curryst01.html,GSW,CHI,J. McGee,/players/m/mcgeeja01.html,R. Lopez,/players/l/lopezro01.html,1.0
787,201702080SAC,https://www.basketball-reference.com/boxscores/pbp/201702080SAC.html,Sacramento Kings,Boston Celtics,SAC,BOS,K. Koufos,A. Johnson,A. Horford,SAC,BOS,A. Afflalo,/players/a/afflaar01.html,BOS,SAC,K. Koufos,/players/k/koufoko01.html,A. Johnson,/players/j/johnsam01.html,0.0
788,201702090CHO,https://www.basketball-reference.com/boxscores/pbp/201702090CHO.html,Charlotte Hornets,Houston Rockets,CHO,HOU,C. Zeller,C. Capela,M. Williams,CHO,HOU,M. Williams,/players/w/willima02.html,CHO,HOU,C. Zeller,/players/z/zelleco01.html,C. Capela,/players/c/capelca01.html,1.0
789,201702090ORL,https://www.basketball-reference.com/boxscores/pbp/201702090ORL.html,Orlando Magic,Philadelphia 76ers,ORL,PHI,N. Vučević,J. Okafor,J. Okafor,ORL,PHI,S. Ibaka,/players/i/ibakase01.html,PHI,ORL,N. Vučević,/players/v/vucevni01.html,J. Okafor,/players/o/okafoja01.html,0.0
790,201702090OKC,https://www.basketball-reference.com/boxscores/pbp/201702090OKC.html,Oklahoma City Thunder,Cleveland Cavaliers,OKC,CLE,S. Adams,T. Thompson,K. Irving,OKC,CLE,V. Oladipo,/players/o/oladivi01.html,CLE,OKC,S. Adams,/players/a/adamsst01.html,T. Thompson,/players/t/thomptr01.html,0.0
791,201702090DAL,https://www.basketball-reference.com/boxscores/pbp/201702090DAL.html,Dallas Mavericks,Utah Jazz,DAL,UTA,D. Nowitzki,R. Gobert,H. Barnes,UTA,DAL,D. Favors,/players/f/favorde01.html,DAL,UTA,R. Gobert,/players/g/goberru01.html,D. Nowitzki,/players/n/nowitdi01.html,0.0
792,201702090POR,https://www.basketball-reference.com/boxscores/pbp/201702090POR.html,Portland Trail Blazers,Boston Celtics,POR,BOS,M. Plumlee,A. Johnson,J. Brown,POR,BOS,N. Vonleh,/players/v/vonleno01.html,BOS,POR,M. Plumlee,/players/p/plumlma01.html,A. Johnson,/players/j/johnsam01.html,0.0
793,201702100BRK,https://www.basketball-reference.com/boxscores/pbp/201702100BRK.html,Brooklyn Nets,Miami Heat,BRK,MIA,B. Lopez,H. Whiteside,G. Dragić,BRK,MIA,S. Dinwiddie,/players/d/dinwisp01.html,MIA,BRK,B. Lopez,/players/l/lopezbr01.html,H. Whiteside,/players/w/whiteha01.html,0.0
794,201702100DET,https://www.basketball-reference.com/boxscores/pbp/201702100DET.html,Detroit Pistons,San Antonio Spurs,DET,SAS,A. Drummond,D. Dedmon,L. Aldridge,DET,SAS,R. Jackson,/players/j/jacksre01.html,SAS,DET,A. Drummond,/players/d/drumman01.html,D. Dedmon,/players/d/dedmode01.html,0.0
795,201702100NYK,https://www.basketball-reference.com/boxscores/pbp/201702100NYK.html,New York Knicks,Denver Nuggets,NYK,DEN,K. Porziņģis,N. Jokić,W. Chandler,DEN,NYK,J. Nelson,/players/n/nelsoja01.html,DEN,NYK,N. Jokić,/players/j/jokicni01.html,K. Porziņģis,/players/p/porzikr01.html,1.0
796,201702100MEM,https://www.basketball-reference.com/boxscores/pbp/201702100MEM.html,Memphis Grizzlies,Golden State Warriors,MEM,GSW,M. Gasol,J. McGee,K. Thompson,GSW,MEM,D. Green,/players/g/greendr01.html,GSW,MEM,J. McGee,/players/m/mcgeeja01.html,M. Gasol,/players/g/gasolma01.html,1.0
797,201702100MIL,https://www.basketball-reference.com/boxscores/pbp/201702100MIL.html,Milwaukee Bucks,Los Angeles Lakers,MIL,LAL,J. Henson,T. Black,T. Black,LAL,MIL,D. Russell,/players/r/russeda01.html,LAL,MIL,T. Black,/players/b/blackta01.html,J. Henson,/players/h/hensojo01.html,1.0
798,201702100MIN,https://www.basketball-reference.com/boxscores/pbp/201702100MIN.html,Minnesota Timberwolves,New Orleans Pelicans,MIN,NOP,K. Towns,A. Davis,S. Hill,NOP,MIN,J. Holiday,/players/h/holidjr01.html,NOP,MIN,A. Davis,/players/d/davisan02.html,K. Towns,/players/t/townska01.html,1.0
799,201702100WAS,https://www.basketball-reference.com/boxscores/pbp/201702100WAS.html,Washington Wizards,Indiana Pacers,WAS,IND,M. Gortat,M. Turner,M. Gortat,WAS,IND,J. Wall,/players/w/walljo01.html,WAS,IND,M. Gortat,/players/g/gortama01.html,M. Turner,/players/t/turnemy01.html,1.0
800,201702100PHO,https://www.basketball-reference.com/boxscores/pbp/201702100PHO.html,Phoenix Suns,Chicago Bulls,PHO,CHI,T. Chandler,R. Lopez,T. Chandler,PHO,CHI,M. Chriss,/players/c/chrisma01.html,PHO,CHI,T. Chandler,/players/c/chandty01.html,R. Lopez,/players/l/lopezro01.html,1.0
801,201702100SAC,https://www.basketball-reference.com/boxscores/pbp/201702100SAC.html,Sacramento Kings,Atlanta Hawks,SAC,ATL,K. Koufos,D. Howard,P. Millsap,SAC,ATL,B. McLemore,/players/m/mclembe01.html,ATL,SAC,K. Koufos,/players/k/koufoko01.html,D. Howard,/players/h/howardw01.html,0.0
802,201702110CHO,https://www.basketball-reference.com/boxscores/pbp/201702110CHO.html,Charlotte Hornets,Los Angeles Clippers,CHO,LAC,F. Kaminsky,D. Jordan,F. Kaminsky,LAC,CHO,A. Rivers,/players/r/riverau01.html,CHO,LAC,D. Jordan,/players/j/jordade01.html,F. Kaminsky,/players/k/kaminfr01.html,0.0
803,201702110IND,https://www.basketball-reference.com/boxscores/pbp/201702110IND.html,Indiana Pacers,Milwaukee Bucks,IND,MIL,M. Turner,T. Maker,M. Turner,MIL,IND,G. Antetokounmpo,/players/a/antetgi01.html,IND,MIL,T. Maker,/players/m/makerth01.html,M. Turner,/players/t/turnemy01.html,0.0
804,201702110CLE,https://www.basketball-reference.com/boxscores/pbp/201702110CLE.html,Cleveland Cavaliers,Denver Nuggets,CLE,DEN,T. Thompson,N. Jokić,N. Jokić,DEN,CLE,G. Harris,/players/h/harriga01.html,DEN,CLE,N. Jokić,/players/j/jokicni01.html,T. Thompson,/players/t/thomptr01.html,1.0
805,201702110PHI,https://www.basketball-reference.com/boxscores/pbp/201702110PHI.html,Philadelphia 76ers,Miami Heat,PHI,MIA,N. Noel,H. Whiteside,N. Noel,MIA,PHI,L. Babbitt,/players/b/babbilu01.html,PHI,MIA,H. Whiteside,/players/w/whiteha01.html,N. Noel,/players/n/noelne01.html,0.0
806,201702110OKC,https://www.basketball-reference.com/boxscores/pbp/201702110OKC.html,Oklahoma City Thunder,Golden State Warriors,OKC,GSW,S. Adams,J. McGee,S. Adams,OKC,GSW,V. Oladipo,/players/o/oladivi01.html,OKC,GSW,S. Adams,/players/a/adamsst01.html,J. McGee,/players/m/mcgeeja01.html,1.0
807,201702110DAL,https://www.basketball-reference.com/boxscores/pbp/201702110DAL.html,Dallas Mavericks,Orlando Magic,DAL,ORL,D. Nowitzki,N. Vučević,C. Watson,ORL,DAL,S. Ibaka,/players/i/ibakase01.html,ORL,DAL,N. Vučević,/players/v/vucevni01.html,D. Nowitzki,/players/n/nowitdi01.html,1.0
808,201702110HOU,https://www.basketball-reference.com/boxscores/pbp/201702110HOU.html,Houston Rockets,Phoenix Suns,HOU,PHO,C. Capela,A. Len,J. Harden,HOU,PHO,P. Beverley,/players/b/beverpa01.html,HOU,PHO,C. Capela,/players/c/capelca01.html,A. Len,/players/l/lenal01.html,1.0
809,201702110UTA,https://www.basketball-reference.com/boxscores/pbp/201702110UTA.html,Utah Jazz,Boston Celtics,UTA,BOS,R. Gobert,A. Johnson,M. Smart,BOS,UTA,I. Thomas,/players/t/thomais02.html,BOS,UTA,A. Johnson,/players/j/johnsam01.html,R. Gobert,/players/g/goberru01.html,1.0
810,201702120MIN,https://www.basketball-reference.com/boxscores/pbp/201702120MIN.html,Minnesota Timberwolves,Chicago Bulls,MIN,CHI,K. Towns,R. Lopez,R. Lopez,CHI,MIN,T. Gibson,/players/g/gibsota01.html,CHI,MIN,R. Lopez,/players/l/lopezro01.html,K. Towns,/players/t/townska01.html,1.0
811,201702120NYK,https://www.basketball-reference.com/boxscores/pbp/201702120NYK.html,New York Knicks,San Antonio Spurs,NYK,SAS,W. Hernangómez,D. Dedmon,C. Anthony,SAS,NYK,T. Parker,/players/p/parketo01.html,NYK,SAS,D. Dedmon,/players/d/dedmode01.html,W. Hernangómez,/players/h/hernawi01.html,0.0
812,201702120TOR,https://www.basketball-reference.com/boxscores/pbp/201702120TOR.html,Toronto Raptors,Detroit Pistons,TOR,DET,J. Valančiūnas,A. Drummond,A. Drummond,TOR,DET,D. DeRozan,/players/d/derozde01.html,DET,TOR,J. Valančiūnas,/players/v/valanjo01.html,A. Drummond,/players/d/drumman01.html,0.0
813,201702120SAC,https://www.basketball-reference.com/boxscores/pbp/201702120SAC.html,Sacramento Kings,New Orleans Pelicans,SAC,NOP,Kosta Koufos,Anthony Davis,Kosta Koufos,SAC,NOP,,,SAC,NOP,Kosta Koufos,koufoko01.html,Anthony Davis,davisan02.html,1.0
814,201702130CHO,https://www.basketball-reference.com/boxscores/pbp/201702130CHO.html,Charlotte Hornets,Philadelphia 76ers,CHO,PHI,F. Kaminsky,N. Noel,N. Noel,PHI,CHO,E. İlyasova,/players/i/ilyaser01.html,PHI,CHO,N. Noel,/players/n/noelne01.html,F. Kaminsky,/players/k/kaminfr01.html,1.0
815,201702130IND,https://www.basketball-reference.com/boxscores/pbp/201702130IND.html,Indiana Pacers,San Antonio Spurs,IND,SAS,M. Turner,D. Dedmon,K. Leonard,SAS,IND,T. Parker,/players/p/parketo01.html,SAS,IND,D. Dedmon,/players/d/dedmode01.html,M. Turner,/players/t/turnemy01.html,1.0
816,201702130BRK,https://www.basketball-reference.com/boxscores/pbp/201702130BRK.html,Brooklyn Nets,Memphis Grizzlies,BRK,MEM,B. Lopez,M. Gasol,R. Hollis-Jefferson,BRK,MEM,R. Hollis-Jefferson,/players/h/holliro01.html,BRK,MEM,B. Lopez,/players/l/lopezbr01.html,M. Gasol,/players/g/gasolma01.html,1.0
817,201702130MIA,https://www.basketball-reference.com/boxscores/pbp/201702130MIA.html,Miami Heat,Orlando Magic,MIA,ORL,H. Whiteside,N. Vučević,R. McGruder,MIA,ORL,L. Babbitt,/players/b/babbilu01.html,MIA,ORL,H. Whiteside,/players/w/whiteha01.html,N. Vučević,/players/v/vucevni01.html,1.0
818,201702130MIL,https://www.basketball-reference.com/boxscores/pbp/201702130MIL.html,Milwaukee Bucks,Detroit Pistons,MIL,DET,T. Maker,A. Drummond,T. Snell,DET,MIL,R. Jackson,/players/j/jacksre01.html,MIL,DET,A. Drummond,/players/d/drumman01.html,T. Maker,/players/m/makerth01.html,0.0
819,201702130WAS,https://www.basketball-reference.com/boxscores/pbp/201702130WAS.html,Washington Wizards,Oklahoma City Thunder,WAS,OKC,M. Gortat,S. Adams,M. Gortat,WAS,OKC,J. Wall,/players/w/walljo01.html,WAS,OKC,M. Gortat,/players/g/gortama01.html,S. Adams,/players/a/adamsst01.html,1.0
820,201702130DAL,https://www.basketball-reference.com/boxscores/pbp/201702130DAL.html,Dallas Mavericks,Boston Celtics,DAL,BOS,D. Nowitzki,A. Johnson,I. Thomas,BOS,DAL,I. Thomas,/players/t/thomais02.html,BOS,DAL,A. Johnson,/players/j/johnsam01.html,D. Nowitzki,/players/n/nowitdi01.html,1.0
821,201702130DEN,https://www.basketball-reference.com/boxscores/pbp/201702130DEN.html,Denver Nuggets,Golden State Warriors,DEN,GSW,N. Jokić,J. McGee,S. Curry,DEN,GSW,W. Barton,/players/b/bartowi01.html,GSW,DEN,N. Jokić,/players/j/jokicni01.html,J. McGee,/players/m/mcgeeja01.html,0.0
822,201702130PHO,https://www.basketball-reference.com/boxscores/pbp/201702130PHO.html,Phoenix Suns,New Orleans Pelicans,PHO,NOP,T. Chandler,A. Davis,A. Davis,NOP,PHO,A. Ajinça,/players/a/ajincal01.html,NOP,PHO,A. Davis,/players/d/davisan02.html,T. Chandler,/players/c/chandty01.html,1.0
823,201702130UTA,https://www.basketball-reference.com/boxscores/pbp/201702130UTA.html,Utah Jazz,Los Angeles Clippers,UTA,LAC,R. Gobert,D. Jordan,A. Rivers,LAC,UTA,A. Rivers,/players/r/riverau01.html,LAC,UTA,D. Jordan,/players/j/jordade01.html,R. Gobert,/players/g/goberru01.html,1.0
824,201702130POR,https://www.basketball-reference.com/boxscores/pbp/201702130POR.html,Portland Trail Blazers,Atlanta Hawks,POR,ATL,M. Leonard,D. Howard,D. Lillard,ATL,POR,D. Schröder,/players/s/schrode01.html,POR,ATL,D. Howard,/players/h/howardw01.html,M. Leonard,/players/l/leoname01.html,0.0
825,201702140CHI,https://www.basketball-reference.com/boxscores/pbp/201702140CHI.html,Chicago Bulls,Toronto Raptors,CHI,TOR,Robin Lopez,Jonas Valanciunas,Jonas Valanciunas,TOR,CHI,,,TOR,CHI,Jonas Valanciunas,valanjo01.html,Robin Lopez,lopezro01.html,1.0
826,201702140MIN,https://www.basketball-reference.com/boxscores/pbp/201702140MIN.html,Minnesota Timberwolves,Cleveland Cavaliers,MIN,CLE,K. Towns,T. Thompson,B. Rush,MIN,CLE,G. Dieng,/players/d/dienggo01.html,MIN,CLE,K. Towns,/players/t/townska01.html,T. Thompson,/players/t/thomptr01.html,1.0
827,201702140LAL,https://www.basketball-reference.com/boxscores/pbp/201702140LAL.html,Los Angeles Lakers,Sacramento Kings,LAL,SAC,T. Black,K. Koufos,D. Cousins,SAC,LAL,D. Cousins,/players/c/couside01.html,SAC,LAL,K. Koufos,/players/k/koufoko01.html,T. Black,/players/b/blackta01.html,1.0
828,201702150CLE,https://www.basketball-reference.com/boxscores/pbp/201702150CLE.html,Cleveland Cavaliers,Indiana Pacers,CLE,IND,T. Thompson,M. Turner,K. Irving,CLE,IND,C. Frye,/players/f/fryech01.html,CLE,IND,T. Thompson,/players/t/thomptr01.html,M. Turner,/players/t/turnemy01.html,1.0
829,201702150ORL,https://www.basketball-reference.com/boxscores/pbp/201702150ORL.html,Orlando Magic,San Antonio Spurs,ORL,SAS,N. Vučević,D. Dedmon,L. Aldridge,SAS,ORL,T. Parker,/players/p/parketo01.html,SAS,ORL,D. Dedmon,/players/d/dedmode01.html,N. Vučević,/players/v/vucevni01.html,1.0
830,201702150BOS,https://www.basketball-reference.com/boxscores/pbp/201702150BOS.html,Boston Celtics,Philadelphia 76ers,BOS,PHI,A. Johnson,N. Noel,R. Covington,BOS,PHI,A. Horford,/players/h/horfoal01.html,PHI,BOS,A. Johnson,/players/j/johnsam01.html,N. Noel,/players/n/noelne01.html,0.0
831,201702150BRK,https://www.basketball-reference.com/boxscores/pbp/201702150BRK.html,Brooklyn Nets,Milwaukee Bucks,BRK,MIL,B. Lopez,T. Maker,M. Dellavedova,BRK,MIL,S. Dinwiddie,/players/d/dinwisp01.html,MIL,BRK,B. Lopez,/players/l/lopezbr01.html,T. Maker,/players/m/makerth01.html,0.0
832,201702150DET,https://www.basketball-reference.com/boxscores/pbp/201702150DET.html,Detroit Pistons,Dallas Mavericks,DET,DAL,A. Drummond,D. Nowitzki,R. Jackson,DET,DAL,R. Jackson,/players/j/jacksre01.html,DET,DAL,A. Drummond,/players/d/drumman01.html,D. Nowitzki,/players/n/nowitdi01.html,1.0
833,201702150TOR,https://www.basketball-reference.com/boxscores/pbp/201702150TOR.html,Toronto Raptors,Charlotte Hornets,TOR,CHO,J. Valančiūnas,F. Kaminsky,K. Lowry,TOR,CHO,D. Carroll,/players/c/carrode01.html,TOR,CHO,J. Valančiūnas,/players/v/valanjo01.html,F. Kaminsky,/players/k/kaminfr01.html,1.0
834,201702150HOU,https://www.basketball-reference.com/boxscores/pbp/201702150HOU.html,Houston Rockets,Miami Heat,HOU,MIA,C. Capela,H. Whiteside,L. Babbitt,HOU,MIA,R. Anderson,/players/a/anderry01.html,MIA,HOU,C. Capela,/players/c/capelca01.html,H. Whiteside,/players/w/whiteha01.html,0.0
835,201702150MEM,https://www.basketball-reference.com/boxscores/pbp/201702150MEM.html,Memphis Grizzlies,New Orleans Pelicans,MEM,NOP,M. Gasol,A. Davis,M. Conley,NOP,MEM,J. Holiday,/players/h/holidjr01.html,MEM,NOP,A. Davis,/players/d/davisan02.html,M. Gasol,/players/g/gasolma01.html,0.0
