Game Code,Full Hyperlink,Home,Away,Home Short,Away Short,Home Tipper,Home Tipper Link,Away Tipper,Away Tipper Link,First Scorer,Tip Winning Team,Tip Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Scored Upon Team,Tip Winner,Tip Winner Link,Tip Loser,Tip Loser Link,Tip Winner Scores,Home TS Mu,Away TS Mu,Home TS Sigma,Away TS Sigma,Home Lifetime Appearances,Away Lifetime Appearances,Home Tipper Wins,Away Tipper Wins,Home Tipper Losses,Away Tipper Losses
202103160LAL,https://www.basketball-reference.com/boxscores/pbp/202103160LAL.html,Los Angeles Lakers,Minnesota Timberwolves,LAL,MIN,D. Jones,/players/j/jonesda03.html,K. Towns,/players/t/townska01.html,D. Jones,LAL,MIN,L. James,/players/j/jamesle01.html,LAL,MIN,D. Jones,/players/j/jonesda03.html,K. Towns,/players/t/townska01.html,1.0,22.375917150655038,24.5192818740955,1.2012103130453464,0.8321628652031686,53,380,23,196,30,186
202103170DET,https://www.basketball-reference.com/boxscores/pbp/202103170DET.html,Detroit Pistons,Toronto Raptors,DET,TOR,M. Plumlee,/players/p/plumlma01.html,C. Boucher,/players/b/bouchch01.html,P. Siakam,DET,TOR,J. Grant,/players/g/grantje01.html,TOR,DET,M. Plumlee,/players/p/plumlma01.html,C. Boucher,/players/b/bouchch01.html,0.0,22.789850085970173,30.533883657260514,0.8291193659240067,6.203456344584606,298,2,126,2,172,1
202103170IND,https://www.basketball-reference.com/boxscores/pbp/202103170IND.html,Indiana Pacers,Brooklyn Nets,IND,BRK,M. Turner,/players/t/turnemy01.html,D. Jordan,/players/j/jordade01.html,D. Jordan,BRK,IND,B. Brown,/players/b/brownbr01.html,BRK,IND,D. Jordan,/players/j/jordade01.html,M. Turner,/players/t/turnemy01.html,1.0,20.284432197930315,24.793543318764296,0.8413400927556722,0.8308717369519074,337,793,115,519,223,276
202103170PHI,https://www.basketball-reference.com/boxscores/pbp/202103170PHI.html,Philadelphia 76ers,Milwaukee Bucks,PHI,MIL,T. Bradley,/players/b/bradlto01.html,B. Lopez,/players/l/lopezbr01.html,T. Bradley,MIL,PHI,G. Antetokounmpo,/players/a/antetgi01.html,PHI,MIL,B. Lopez,/players/l/lopezbr01.html,T. Bradley,/players/b/bradlto01.html,0.0,21.591049974803123,26.542334903385537,3.0390282057986924,0.8518626308623942,8,799,3,488,5,311
202103170WAS,https://www.basketball-reference.com/boxscores/pbp/202103170WAS.html,Washington Wizards,Sacramento Kings,WAS,SAC,A. Len,/players/l/lenal01.html,R. Holmes,/players/h/holmeri01.html,R. Hachimura,SAC,WAS,D. Fox,/players/f/foxde01.html,WAS,SAC,R. Holmes,/players/h/holmeri01.html,A. Len,/players/l/lenal01.html,0.0,21.946651993380783,22.84752803972603,0.864937259746301,0.9912753854132326,160,84,69,41,91,42
202103170CHI,https://www.basketball-reference.com/boxscores/pbp/202103170CHI.html,Chicago Bulls,San Antonio Spurs,CHI,SAS,L. Markkanen,/players/m/markkla01.html,J. Poeltl,/players/p/poeltja01.html,L. Markkanen,SAS,CHI,K. Johnson,/players/j/johnske04.html,CHI,SAS,J. Poeltl,/players/p/poeltja01.html,L. Markkanen,/players/m/markkla01.html,0.0,16.028104288491864,22.643504363666786,5.1917969438873435,1.0682660421322023,4,70,0,32,4,37
202103170CLE,https://www.basketball-reference.com/boxscores/pbp/202103170CLE.html,Cleveland Cavaliers,Boston Celtics,CLE,BOS,J. Allen,/players/a/allenja01.html,D. Theis,/players/t/theisda01.html,J. Tatum,CLE,BOS,C. Sexton,/players/s/sextoco01.html,BOS,CLE,J. Allen,/players/a/allenja01.html,D. Theis,/players/t/theisda01.html,0.0,25.74837824883265,20.2540163546464,0.8633917641847846,0.9726629403529733,201,102,133,35,68,68
202103170HOU,https://www.basketball-reference.com/boxscores/pbp/202103170HOU.html,Houston Rockets,Golden State Warriors,HOU,GSW,C. Wood,/players/w/woodch01.html,K. Looney,/players/l/looneke01.html,A. Wiggins,HOU,GSW,K. Porter,/players/p/porteke02.html,GSW,HOU,C. Wood,/players/w/woodch01.html,K. Looney,/players/l/looneke01.html,0.0,25.49163262788936,23.162707504460784,2.051857215944781,1.9309833792346573,17,19,11,11,6,9
202103170DEN,https://www.basketball-reference.com/boxscores/pbp/202103170DEN.html,Denver Nuggets,Charlotte Hornets,DEN,CHO,N. Jokić,/players/j/jokicni01.html,C. Zeller,/players/z/zelleco01.html,P. Washington,CHO,DEN,P. Washington,/players/w/washipj01.html,CHO,DEN,C. Zeller,/players/z/zelleco01.html,N. Jokić,/players/j/jokicni01.html,1.0,23.289627033434602,19.32079146954733,0.8214152922506214,0.8586333870333841,319,242,151,67,168,174
202103170MEM,https://www.basketball-reference.com/boxscores/pbp/202103170MEM.html,Memphis Grizzlies,Miami Heat,MEM,MIA,J. Valančiūnas,/players/v/valanjo01.html,B. Adebayo,/players/a/adebaba01.html,G. Allen,MIA,MEM,K. Olynyk,/players/o/olynyke01.html,MEM,MIA,B. Adebayo,/players/a/adebaba01.html,J. Valančiūnas,/players/v/valanjo01.html,0.0,22.969543747834035,24.113956076418155,0.8285617809798808,0.853486677015218,528,169,244,88,285,80
202103170DAL,https://www.basketball-reference.com/boxscores/pbp/202103170DAL.html,Dallas Mavericks,Los Angeles Clippers,DAL,LAC,K. Porziņģis,/players/p/porzikr01.html,I. Zubac,/players/z/zubaciv01.html,M. Morris,LAC,DAL,M. Morris,/players/m/morrima03.html,LAC,DAL,I. Zubac,/players/z/zubaciv01.html,K. Porziņģis,/players/p/porzikr01.html,1.0,24.38430460540713,22.125052129886555,0.8752195559484636,0.8918469865345332,154,134,89,58,66,75
202103170MEM,https://www.basketball-reference.com/boxscores/pbp/202103170MEM.html,Memphis Grizzlies,Miami Heat,MEM,MIA,J. Valančiūnas,/players/v/valanjo01.html,B. Adebayo,/players/a/adebaba01.html,G. Allen,MIA,MEM,K. Olynyk,/players/o/olynyke01.html,MEM,MIA,B. Adebayo,/players/a/adebaba01.html,J. Valančiūnas,/players/v/valanjo01.html,0.0,22.894208492022273,24.193845922285675,0.8284234114167065,0.8528285868584508,529,170,244,89,286,80
202103170DAL,https://www.basketball-reference.com/boxscores/pbp/202103170DAL.html,Dallas Mavericks,Los Angeles Clippers,DAL,LAC,K. Porziņģis,/players/p/porzikr01.html,I. Zubac,/players/z/zubaciv01.html,M. Morris,LAC,DAL,M. Morris,/players/m/morrima03.html,LAC,DAL,I. Zubac,/players/z/zubaciv01.html,K. Porziņģis,/players/p/porzikr01.html,1.0,24.25750018877396,22.25667667859923,0.8731572507812885,0.8893638436218905,155,135,89,59,67,75
202103180WAS,https://www.basketball-reference.com/boxscores/pbp/202103180WAS.html,Washington Wizards,Utah Jazz,WAS,UTA,A. Len,/players/l/lenal01.html,R. Gobert,/players/g/goberru01.html,B. Beal,UTA,WAS,J. Ingles,/players/i/inglejo01.html,WAS,UTA,R. Gobert,/players/g/goberru01.html,A. Len,/players/l/lenal01.html,0.0,21.86215346749398,24.72120412562013,0.8639975487044571,0.8275277643354473,161,450,69,254,92,195
202103180ATL,https://www.basketball-reference.com/boxscores/pbp/202103180ATL.html,Atlanta Hawks,Oklahoma City Thunder,ATL,OKC,C. Capela,/players/c/capelca01.html,I. Roby,/players/r/robyis01.html,C. Capela,OKC,ATL,S. Gilgeous-Alexander,/players/g/gilgesh01.html,ATL,OKC,I. Roby,/players/r/robyis01.html,C. Capela,/players/c/capelca01.html,0.0,22.72054814054931,23.53228782050182,0.8265163503401662,2.4372613435006674,319,12,150,6,169,5
202103180NYK,https://www.basketball-reference.com/boxscores/pbp/202103180NYK.html,New York Knicks,Orlando Magic,NYK,ORL,N. Noel,/players/n/noelne01.html,N. Vučević,/players/v/vucevni01.html,A. Burks,NYK,ORL,F. Ntilikina,/players/n/ntilila01.html,NYK,ORL,N. Noel,/players/n/noelne01.html,N. Vučević,/players/v/vucevni01.html,1.0,22.64337710421261,18.740210293544976,0.8442210632349546,0.859262643148764,181,563,84,209,97,355
202103180PHO,https://www.basketball-reference.com/boxscores/pbp/202103180PHO.html,Phoenix Suns,Minnesota Timberwolves,PHO,MIN,D. Ayton,/players/a/aytonde01.html,K. Towns,/players/t/townska01.html,K. Towns,MIN,PHO,J. Layman,/players/l/laymaja01.html,MIN,PHO,K. Towns,/players/t/townska01.html,D. Ayton,/players/a/aytonde01.html,1.0,22.33762390754914,24.406954493589424,0.8911011171634853,0.8312444943776179,140,382,60,196,80,186
202103180POR,https://www.basketball-reference.com/boxscores/pbp/202103180POR.html,Portland Trail Blazers,New Orleans Pelicans,POR,NOP,E. Kanter,/players/k/kanteen01.html,S. Adams,/players/a/adamsst01.html,B. Ingram,NOP,POR,Z. Williamson,/players/w/willizi01.html,NOP,POR,S. Adams,/players/a/adamsst01.html,E. Kanter,/players/k/kanteen01.html,1.0,19.98146469579503,26.381700953917846,0.9900261146719663,0.8442106133024292,99,526,30,367,69,161
202103180LAL,https://www.basketball-reference.com/boxscores/pbp/202103180LAL.html,Los Angeles Lakers,Charlotte Hornets,LAL,CHO,D. Jones,/players/j/jonesda03.html,C. Zeller,/players/z/zelleco01.html,T. Rozier,LAL,CHO,L. James,/players/j/jamesle01.html,CHO,LAL,D. Jones,/players/j/jonesda03.html,C. Zeller,/players/z/zelleco01.html,0.0,22.608757777755,19.466441604924412,1.1888850994703395,0.8566000858330072,54,242,24,68,30,175
202103190BOS,https://www.basketball-reference.com/boxscores/pbp/202103190BOS.html,Boston Celtics,Sacramento Kings,BOS,SAC,D. Theis,/players/t/theisda01.html,R. Holmes,/players/h/holmeri01.html,K. Walker,SAC,BOS,D. Fox,/players/f/foxde01.html,BOS,SAC,R. Holmes,/players/h/holmeri01.html,D. Theis,/players/t/theisda01.html,0.0,20.20296572486738,22.958270521742907,0.9714722830175986,0.9873462892772702,104,85,35,42,69,42
202103190CLE,https://www.basketball-reference.com/boxscores/pbp/202103190CLE.html,Cleveland Cavaliers,San Antonio Spurs,CLE,SAS,J. Allen,/players/a/allenja01.html,J. Poeltl,/players/p/poeltja01.html,K. Johnson,CLE,SAS,C. Sexton,/players/s/sextoco01.html,SAS,CLE,J. Allen,/players/a/allenja01.html,J. Poeltl,/players/p/poeltja01.html,0.0,25.788681775908454,22.694577020976155,0.8640709880084388,1.0675684170412567,202,70,134,33,68,38
202103190HOU,https://www.basketball-reference.com/boxscores/pbp/202103190HOU.html,Houston Rockets,Detroit Pistons,HOU,DET,C. Wood,/players/w/woodch01.html,M. Plumlee,/players/p/plumlma01.html,C. Wood,HOU,DET,J. Tate,/players/t/tateja01.html,HOU,DET,C. Wood,/players/w/woodch01.html,M. Plumlee,/players/p/plumlma01.html,1.0,25.85912819456098,22.902444515350467,2.001066590186216,0.8303627885915078,18,299,12,127,6,173
202103190MEM,https://www.basketball-reference.com/boxscores/pbp/202103190MEM.html,Memphis Grizzlies,Golden State Warriors,MEM,GSW,J. Valančiūnas,/players/v/valanjo01.html,K. Looney,/players/l/looneke01.html,K. Looney,GSW,MEM,D. Green,/players/g/greendr01.html,GSW,MEM,K. Looney,/players/l/looneke01.html,J. Valančiūnas,/players/v/valanjo01.html,1.0,22.820494433010797,22.837165351167727,0.8283306062830799,1.8890893296539109,530,21,244,11,287,9
202103190MIA,https://www.basketball-reference.com/boxscores/pbp/202103190MIA.html,Miami Heat,Indiana Pacers,MIA,IND,B. Adebayo,/players/a/adebaba01.html,M. Turner,/players/t/turnemy01.html,B. Adebayo,MIA,IND,J. Butler,/players/b/butleji01.html,MIA,IND,B. Adebayo,/players/a/adebaba01.html,M. Turner,/players/t/turnemy01.html,1.0,24.271923007832854,20.238531261062626,0.8522310205144878,0.8420103886519413,170,337,90,115,80,224
202103190ORL,https://www.basketball-reference.com/boxscores/pbp/202103190ORL.html,Orlando Magic,Brooklyn Nets,ORL,BRK,N. Vučević,/players/v/vucevni01.html,D. Jordan,/players/j/jordade01.html,A. Gordon,ORL,BRK,C. Randle,/players/r/randlch01.html,ORL,BRK,N. Vučević,/players/v/vucevni01.html,D. Jordan,/players/j/jordade01.html,1.0,18.68706872355572,24.838320147128183,0.8594079927195651,0.8317196458106167,564,793,209,520,355,277
202103190TOR,https://www.basketball-reference.com/boxscores/pbp/202103190TOR.html,Toronto Raptors,Utah Jazz,TOR,UTA,P. Siakam,/players/s/siakapa01.html,R. Gobert,/players/g/goberru01.html,D. Mitchell,UTA,TOR,R. O'Neale,/players/o/onealro01.html,UTA,TOR,R. Gobert,/players/g/goberru01.html,P. Siakam,/players/s/siakapa01.html,1.0,14.791022842699304,24.779654738249697,4.819652757231802,0.827909580816231,5,451,0,255,5,195
202103190DEN,https://www.basketball-reference.com/boxscores/pbp/202103190DEN.html,Denver Nuggets,Chicago Bulls,DEN,CHI,N. Jokić,/players/j/jokicni01.html,L. Markkanen,/players/m/markkla01.html,J. Murray,DEN,CHI,M. Porter,/players/p/portemi01.html,DEN,CHI,N. Jokić,/players/j/jokicni01.html,L. Markkanen,/players/m/markkla01.html,1.0,23.15621459565861,14.828764902625537,0.8203138873452851,4.72339992818539,319,4,151,0,168,5
202103190PHO,https://www.basketball-reference.com/boxscores/pbp/202103190PHO.html,Phoenix Suns,Minnesota Timberwolves,PHO,MIN,D. Ayton,/players/a/aytonde01.html,K. Towns,/players/t/townska01.html,J. McDaniels,MIN,PHO,R. Rubio,/players/r/rubiori01.html,MIN,PHO,K. Towns,/players/t/townska01.html,D. Ayton,/players/a/aytonde01.html,1.0,22.261372136538576,24.473392246143877,0.8899603099419554,0.8313227195389488,141,383,60,197,81,186
202103190POR,https://www.basketball-reference.com/boxscores/pbp/202103190POR.html,Portland Trail Blazers,Dallas Mavericks,POR,DAL,E. Kanter,/players/k/kanteen01.html,K. Porziņģis,/players/p/porzikr01.html,D. Jones,DAL,POR,M. Kleber,/players/k/klebima01.html,POR,DAL,K. Porziņģis,/players/p/porzikr01.html,E. Kanter,/players/k/kanteen01.html,0.0,19.93723559306695,24.134764995364673,0.9890326858117242,0.8712075273573692,100,156,30,89,70,67
202103200LAL,https://www.basketball-reference.com/boxscores/pbp/202103200LAL.html,Los Angeles Lakers,Atlanta Hawks,LAL,ATL,D. Jones,/players/j/jonesda03.html,C. Capela,/players/c/capelca01.html,D. Jones,LAL,ATL,K. Caldwell-Pope,/players/c/caldwke01.html,LAL,ATL,D. Jones,/players/j/jonesda03.html,C. Capela,/players/c/capelca01.html,1.0,22.72301938867902,22.646308531884696,1.181010553413653,0.8268254554797939,55,319,25,150,30,170
202103200MEM,https://www.basketball-reference.com/boxscores/pbp/202103200MEM.html,Memphis Grizzlies,Golden State Warriors,MEM,GSW,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,0,0
202103200PHI,https://www.basketball-reference.com/boxscores/pbp/202103200PHI.html,Philadelphia 76ers,Sacramento Kings,PHI,SAC,T. Bradley,/players/b/bradlto01.html,R. Holmes,/players/h/holmeri01.html,T. Harris,SAC,PHI,D. Fox,/players/f/foxde01.html,PHI,SAC,R. Holmes,/players/h/holmeri01.html,T. Bradley,/players/b/bradlto01.html,0.0,21.05094049823157,23.042285328871145,2.905296811133368,0.9844358324354411,9,86,3,43,6,42
202103200MIL,https://www.basketball-reference.com/boxscores/pbp/202103200MIL.html,Milwaukee Bucks,San Antonio Spurs,MIL,SAS,B. Lopez,/players/l/lopezbr01.html,J. Poeltl,/players/p/poeltja01.html,K. Johnson,SAS,MIL,K. Johnson,/players/j/johnske04.html,SAS,MIL,J. Poeltl,/players/p/poeltja01.html,B. Lopez,/players/l/lopezbr01.html,1.0,26.58514649252934,22.601479912218405,0.8529807855867066,1.0629199178555657,800,72,489,33,312,38
202103200LAC,https://www.basketball-reference.com/boxscores/pbp/202103200LAC.html,Los Angeles Clippers,Charlotte Hornets,LAC,CHO,I. Zubac,/players/z/zubaciv01.html,B. Biyombo,/players/b/biyombi01.html,P. George,CHO,LAC,L. Ball,/players/b/ballla01.html,LAC,CHO,B. Biyombo,/players/b/biyombi01.html,I. Zubac,/players/z/zubaciv01.html,0.0,22.383968801519213,23.777415038605785,0.8870087597521624,0.8400410900676801,136,284,60,154,76,129
202103210MIA,https://www.basketball-reference.com/boxscores/pbp/202103210MIA.html,Miami Heat,Indiana Pacers,MIA,IND,B. Adebayo,/players/a/adebaba01.html,M. Turner,/players/t/turnemy01.html,J. Holiday,IND,MIA,M. Brogdon,/players/b/brogdma01.html,IND,MIA,M. Turner,/players/t/turnemy01.html,B. Adebayo,/players/a/adebaba01.html,1.0,24.32306563374853,20.188596417374733,0.852547919291361,0.8425085447718632,172,339,91,115,81,224
202103210HOU,https://www.basketball-reference.com/boxscores/pbp/202103210HOU.html,Houston Rockets,Oklahoma City Thunder,HOU,OKC,C. Wood,/players/w/woodch01.html,M. Brown,/players/b/brownmo01.html,L. Dort,OKC,HOU,L. Dort,/players/d/dortlu01.html,OKC,HOU,M. Brown,/players/b/brownmo01.html,C. Wood,/players/w/woodch01.html,1.0,26.18583629417013,30.37551531749581,1.9531363918025217,6.171025462082772,20,3,13,2,7,0
202103210DEN,https://www.basketball-reference.com/boxscores/pbp/202103210DEN.html,Denver Nuggets,New Orleans Pelicans,DEN,NOP,N. Jokić,/players/j/jokicni01.html,S. Adams,/players/a/adamsst01.html,J. Murray,DEN,NOP,P. Millsap,/players/m/millspa01.html,DEN,NOP,N. Jokić,/players/j/jokicni01.html,S. Adams,/players/a/adamsst01.html,1.0,23.17920769586259,26.413945892447956,0.8229294955067895,0.8455176136701654,320,526,152,368,168,162
202103210BOS,https://www.basketball-reference.com/boxscores/pbp/202103210BOS.html,Boston Celtics,Orlando Magic,BOS,ORL,D. Theis,/players/t/theisda01.html,N. Vučević,/players/v/vucevni01.html,N. Vučević,BOS,ORL,K. Walker,/players/w/walkeke02.html,ORL,BOS,D. Theis,/players/t/theisda01.html,N. Vučević,/players/v/vucevni01.html,0.0,20.121611733673316,18.864544230744517,0.9689222178357825,0.8569820320673139,104,565,35,210,69,356
202103210BRK,https://www.basketball-reference.com/boxscores/pbp/202103210BRK.html,Brooklyn Nets,Washington Wizards,BRK,WAS,D. Jordan,/players/j/jordade01.html,A. Len,/players/l/lenal01.html,D. Jordan,BRK,WAS,J. Green,/players/g/greenje02.html,BRK,WAS,D. Jordan,/players/j/jordade01.html,A. Len,/players/l/lenal01.html,1.0,24.671991402008096,21.798490263231486,0.830027243519405,0.8636826779310888,794,161,520,69,277,93
202103210CLE,https://www.basketball-reference.com/boxscores/pbp/202103210CLE.html,Cleveland Cavaliers,Toronto Raptors,CLE,TOR,J. Allen,/players/a/allenja01.html,P. Siakam,/players/s/siakapa01.html,D. Garland,CLE,TOR,L. Nance,/players/n/nancela02.html,CLE,TOR,J. Allen,/players/a/allenja01.html,P. Siakam,/players/s/siakapa01.html,1.0,25.84986412892474,14.2028516299111,0.8638787601244943,4.549991163922376,203,5,135,0,68,6
202103210DET,https://www.basketball-reference.com/boxscores/pbp/202103210DET.html,Detroit Pistons,Chicago Bulls,DET,CHI,M. Plumlee,/players/p/plumlma01.html,L. Markkanen,/players/m/markkla01.html,P. Williams,CHI,DET,P. Williams,/players/w/willipa01.html,CHI,DET,L. Markkanen,/players/m/markkla01.html,M. Plumlee,/players/p/plumlma01.html,1.0,22.84571981084104,14.07398022749106,0.830977787615471,4.412003234464298,301,6,127,0,174,5
202103210NYK,https://www.basketball-reference.com/boxscores/pbp/202103210NYK.html,New York Knicks,Philadelphia 76ers,NYK,PHI,N. Noel,/players/n/noelne01.html,T. Bradley,/players/b/bradlto01.html,R. Barrett,NYK,PHI,I. Quickley,/players/q/quickim01.html,NYK,PHI,N. Noel,/players/n/noelne01.html,T. Bradley,/players/b/bradlto01.html,1.0,22.694691633357493,20.289044264195564,0.8446368628490358,2.7567403665024757,182,9,85,3,97,7
202103210PHO,https://www.basketball-reference.com/boxscores/pbp/202103210PHO.html,Phoenix Suns,Los Angeles Lakers,PHO,LAL,D. Ayton,/players/a/aytonde01.html,M. Morris,/players/m/morrima02.html,D. Booker,PHO,LAL,C. Paul,/players/p/paulch01.html,PHO,LAL,D. Ayton,/players/a/aytonde01.html,M. Morris,/players/m/morrima02.html,1.0,22.1868993500095,16.76217093839033,0.8888952045328959,2.210545457163768,141,20,60,4,81,17
202103210POR,https://www.basketball-reference.com/boxscores/pbp/202103210POR.html,Portland Trail Blazers,Dallas Mavericks,POR,DAL,E. Kanter,/players/k/kanteen01.html,K. Porziņģis,/players/p/porzikr01.html,L. Dončić,POR,DAL,D. Lillard,/players/l/lillada01.html,DAL,POR,E. Kanter,/players/k/kanteen01.html,K. Porziņģis,/players/p/porzikr01.html,0.0,19.870504709066896,24.186648823216135,0.9868217103624978,0.8712680791948496,100,156,30,90,70,68
202103220CLE,https://www.basketball-reference.com/boxscores/pbp/202103220CLE.html,Cleveland Cavaliers,Sacramento Kings,CLE,SAC,J. Allen,/players/a/allenja01.html,R. Holmes,/players/h/holmeri01.html,J. Allen,CLE,SAC,L. Nance,/players/n/nancela02.html,CLE,SAC,J. Allen,/players/a/allenja01.html,R. Holmes,/players/h/holmeri01.html,1.0,25.863269800899452,23.13031588284316,0.8666539346658425,0.9822101039525359,204,86,136,44,68,43
202103220MIN,https://www.basketball-reference.com/boxscores/pbp/202103220MIN.html,Minnesota Timberwolves,Oklahoma City Thunder,MIN,OKC,K. Towns,/players/t/townska01.html,M. Brown,/players/b/brownmo01.html,K. Towns,MIN,OKC,J. Vanderbilt,/players/v/vandeja01.html,MIN,OKC,K. Towns,/players/t/townska01.html,M. Brown,/players/b/brownmo01.html,1.0,24.538457115838135,32.610546478495245,0.8314415025477493,5.353141119173114,383,3,198,3,186,1
202103220SAS,https://www.basketball-reference.com/boxscores/pbp/202103220SAS.html,San Antonio Spurs,Charlotte Hornets,SAS,CHO,J. Poeltl,/players/p/poeltja01.html,B. Biyombo,/players/b/biyombi01.html,D. White,SAS,CHO,D. Murray,/players/m/murrade01.html,SAS,CHO,J. Poeltl,/players/p/poeltja01.html,B. Biyombo,/players/b/biyombi01.html,1.0,22.822572217032782,23.85214643727138,1.0548352789941908,0.8397455381109242,72,284,34,155,38,130
202103220CHI,https://www.basketball-reference.com/boxscores/pbp/202103220CHI.html,Chicago Bulls,Utah Jazz,CHI,UTA,L. Markkanen,/players/m/markkla01.html,R. Gobert,/players/g/goberru01.html,L. Markkanen,UTA,CHI,M. Conley,/players/c/conlemi01.html,CHI,UTA,R. Gobert,/players/g/goberru01.html,L. Markkanen,/players/m/markkla01.html,0.0,18.251389364898174,24.79718087358204,3.766882344027905,0.8307401224984907,7,452,1,256,6,195
