Game Code,Full Hyperlink,Home,Away,Home Short,Away Short,Home Tipper,Away Tipper,First Scorer,Tipoff Winning Team,Tipoff Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Scored Upon Team,Tipoff Winner,Tipoff Winner Link,Tipoff Loser,Tipoff Loser Link,Tipoff Winner Scores
200312210DET,https://www.basketball-reference.com/boxscores/pbp/200312210DET.html,Detroit Pistons,Utah Jazz,DET,UTA,B. Wallace,G. Ostertag,M. Harpring,DET,UTA,C. Billups,/players/b/billuch01.html,UTA,DET,B. Wallace,/players/w/wallabe01.html,G. Ostertag,/players/o/ostergr01.html,0
200312210MIA,https://www.basketball-reference.com/boxscores/pbp/200312210MIA.html,Miami Heat,Golden State Warriors,MIA,GSW,,,,,,,,,,,,
200312210SAC,https://www.basketball-reference.com/boxscores/pbp/200312210SAC.html,Sacramento Kings,Portland Trail Blazers,SAC,POR,V. Divac,R. Wallace,R. Wallace,POR,SAC,J. McInnis,/players/m/mcinnje01.html,POR,SAC,R. Wallace,/players/w/wallara01.html,V. Divac,/players/d/divacvl01.html,1
200312210LAL,https://www.basketball-reference.com/boxscores/pbp/200312210LAL.html,Los Angeles Lakers,Phoenix Suns,LAL,PHO,S. O'Neal,J. White,J. White,LAL,PHO,G. Payton,/players/p/paytoga01.html,PHO,LAL,S. O'Neal,/players/o/onealsh01.html,J. White,/players/w/whiteja01.html,0
200312220PHI,https://www.basketball-reference.com/boxscores/pbp/200312220PHI.html,Philadelphia 76ers,Orlando Magic,PHI,ORL,S. Dalembert,A. DeClercq,E. Snow,PHI,ORL,E. Snow,/players/s/snower01.html,PHI,ORL,S. Dalembert,/players/d/dalemsa01.html,A. DeClercq,/players/d/declean01.html,1
200312220CHI,https://www.basketball-reference.com/boxscores/pbp/200312220CHI.html,Chicago Bulls,Utah Jazz,CHI,UTA,A. Davis,G. Ostertag,C. Arroyo,CHI,UTA,J. Williams,/players/w/willije01.html,UTA,CHI,A. Davis,/players/d/davisan01.html,G. Ostertag,/players/o/ostergr01.html,0
200312220DEN,https://www.basketball-reference.com/boxscores/pbp/200312220DEN.html,Denver Nuggets,Memphis Grizzlies,DEN,MEM,N. Hilário,P. Gasol,N. Hilário,DEN,MEM,V. Lenard,/players/l/lenarvo01.html,DEN,MEM,N. Hilário,/players/h/hilarne01.html,P. Gasol,/players/g/gasolpa01.html,1
200312230CLE,https://www.basketball-reference.com/boxscores/pbp/200312230CLE.html,Cleveland Cavaliers,New Orleans Hornets,CLE,NOH,Z. Ilgauskas,J. Magloire,B. Davis,CLE,NOH,L. James,/players/j/jamesle01.html,NOH,CLE,Z. Ilgauskas,/players/i/ilgauzy01.html,J. Magloire,/players/m/magloja01.html,0
200312230ATL,https://www.basketball-reference.com/boxscores/pbp/200312230ATL.html,Atlanta Hawks,Boston Celtics,ATL,BOS,T. Ratliff,M. Blount,J. Welsch,BOS,ATL,M. James,/players/j/jamesmi01.html,BOS,ATL,M. Blount,/players/b/blounma01.html,T. Ratliff,/players/r/ratlith01.html,1
200312230MIA,https://www.basketball-reference.com/boxscores/pbp/200312230MIA.html,Miami Heat,Washington Wizards,MIA,WAS,B. Grant,E. Thomas,E. Jones,MIA,WAS,D. Wade,/players/w/wadedw01.html,MIA,WAS,B. Grant,/players/g/grantbr01.html,E. Thomas,/players/t/thomaet01.html,1
200312230NJN,https://www.basketball-reference.com/boxscores/pbp/200312230NJN.html,New Jersey Nets,Chicago Bulls,NJN,CHI,K. Martin,A. Davis,K. Martin,NJN,CHI,J. Kidd,/players/k/kiddja01.html,NJN,CHI,K. Martin,/players/m/martike01.html,A. Davis,/players/d/davisan01.html,1
200312230NYK,https://www.basketball-reference.com/boxscores/pbp/200312230NYK.html,New York Knicks,Minnesota Timberwolves,NYK,MIN,D. Mutombo,K. Garnett,K. Van Horn,NYK,MIN,A. Houston,/players/h/houstal01.html,NYK,MIN,D. Mutombo,/players/m/mutomdi01.html,K. Garnett,/players/g/garneke01.html,1
200312230MIL,https://www.basketball-reference.com/boxscores/pbp/200312230MIL.html,Milwaukee Bucks,Detroit Pistons,MIL,DET,D. Santiago,B. Wallace,T. Prince,DET,MIL,C. Billups,/players/b/billuch01.html,DET,MIL,B. Wallace,/players/w/wallabe01.html,D. Santiago,/players/s/santida01.html,1
200312230HOU,https://www.basketball-reference.com/boxscores/pbp/200312230HOU.html,Houston Rockets,Indiana Pacers,HOU,IND,K. Cato,J. O'Neal,C. Mobley,HOU,IND,S. Francis,/players/f/francst01.html,HOU,IND,K. Cato,/players/c/catoke01.html,J. O'Neal,/players/o/onealje01.html,1
200312230SAS,https://www.basketball-reference.com/boxscores/pbp/200312230SAS.html,San Antonio Spurs,Los Angeles Clippers,SAS,LAC,T. Duncan,C. Kaman,T. Parker,SAS,LAC,T. Parker,/players/p/parketo01.html,SAS,LAC,T. Duncan,/players/d/duncati01.html,C. Kaman,/players/k/kamanch01.html,1
200312230POR,https://www.basketball-reference.com/boxscores/pbp/200312230POR.html,Portland Trail Blazers,Dallas Mavericks,POR,DAL,R. Wallace,D. Nowitzki,A. Walker,POR,DAL,J. McInnis,/players/m/mcinnje01.html,DAL,POR,R. Wallace,/players/w/wallara01.html,D. Nowitzki,/players/n/nowitdi01.html,0
200312230SAC,https://www.basketball-reference.com/boxscores/pbp/200312230SAC.html,Sacramento Kings,Memphis Grizzlies,SAC,MEM,V. Divac,P. Gasol,J. Williams,MEM,SAC,M. Miller,/players/m/millemi01.html,MEM,SAC,P. Gasol,/players/g/gasolpa01.html,V. Divac,/players/d/divacvl01.html,1
200312230SEA,https://www.basketball-reference.com/boxscores/pbp/200312230SEA.html,Seattle SuperSonics,Phoenix Suns,SEA,PHO,J. James,J. White,R. Allen,SEA,PHO,R. Allen,/players/a/allenra02.html,SEA,PHO,J. James,/players/j/jamesje01.html,J. White,/players/w/whiteja01.html,1
200312230GSW,https://www.basketball-reference.com/boxscores/pbp/200312230GSW.html,Golden State Warriors,Los Angeles Lakers,GSW,LAL,E. Dampier,S. O'Neal,S. Medvedenko,LAL,GSW,G. Payton,/players/p/paytoga01.html,LAL,GSW,S. O'Neal,/players/o/onealsh01.html,E. Dampier,/players/d/dampier01.html,1
200312250ORL,https://www.basketball-reference.com/boxscores/pbp/200312250ORL.html,Orlando Magic,Cleveland Cavaliers,ORL,CLE,A. DeClercq,Z. Ilgauskas,L. James,CLE,ORL,L. James,/players/j/jamesle01.html,CLE,ORL,Z. Ilgauskas,/players/i/ilgauzy01.html,A. DeClercq,/players/d/declean01.html,1
200312250SAC,https://www.basketball-reference.com/boxscores/pbp/200312250SAC.html,Sacramento Kings,Dallas Mavericks,SAC,DAL,V. Divac,D. Nowitzki,D. Nowitzki,SAC,DAL,B. Miller,/players/m/millebr01.html,DAL,SAC,V. Divac,/players/d/divacvl01.html,D. Nowitzki,/players/n/nowitdi01.html,0
200312250LAL,https://www.basketball-reference.com/boxscores/pbp/200312250LAL.html,Los Angeles Lakers,Houston Rockets,LAL,HOU,S. O'Neal,K. Cato,S. Francis,LAL,HOU,G. Payton,/players/p/paytoga01.html,HOU,LAL,S. O'Neal,/players/o/onealsh01.html,K. Cato,/players/c/catoke01.html,0
200312260WAS,https://www.basketball-reference.com/boxscores/pbp/200312260WAS.html,Washington Wizards,Miami Heat,WAS,MIA,E. Thomas,B. Grant,J. Hayes,MIA,WAS,D. Wade,/players/w/wadedw01.html,WAS,MIA,B. Grant,/players/g/grantbr01.html,E. Thomas,/players/t/thomaet01.html,0
200312260CLE,https://www.basketball-reference.com/boxscores/pbp/200312260CLE.html,Cleveland Cavaliers,Chicago Bulls,CLE,CHI,Z. Ilgauskas,A. Davis,K. Gill,CHI,CLE,K. Gill,/players/g/gillke01.html,CHI,CLE,A. Davis,/players/d/davisan01.html,Z. Ilgauskas,/players/i/ilgauzy01.html,1
200312260DET,https://www.basketball-reference.com/boxscores/pbp/200312260DET.html,Detroit Pistons,New Jersey Nets,DET,NJN,B. Wallace,K. Martin,R. Jefferson,DET,NJN,C. Billups,/players/b/billuch01.html,NJN,DET,B. Wallace,/players/w/wallabe01.html,K. Martin,/players/m/martike01.html,0
200312260MEM,https://www.basketball-reference.com/boxscores/pbp/200312260MEM.html,Memphis Grizzlies,New York Knicks,MEM,NYK,P. Gasol,D. Mutombo,K. Thomas,MEM,NYK,L. Wright,/players/w/wrighlo02.html,NYK,MEM,P. Gasol,/players/g/gasolpa01.html,D. Mutombo,/players/m/mutomdi01.html,0
200312260NOH,https://www.basketball-reference.com/boxscores/pbp/200312260NOH.html,New Orleans Hornets,Atlanta Hawks,NOH,ATL,J. Magloire,T. Ratliff,T. Ratliff,ATL,NOH,S. Abdur-Rahim,/players/a/abdursh01.html,ATL,NOH,T. Ratliff,/players/r/ratlith01.html,J. Magloire,/players/m/magloja01.html,1
200312260MIL,https://www.basketball-reference.com/boxscores/pbp/200312260MIL.html,Milwaukee Bucks,Indiana Pacers,MIL,IND,D. Santiago,J. O'Neal,A. Johnson,MIL,IND,M. Redd,/players/r/reddmi01.html,IND,MIL,D. Santiago,/players/s/santida01.html,J. O'Neal,/players/o/onealje01.html,0
200312260SAS,https://www.basketball-reference.com/boxscores/pbp/200312260SAS.html,San Antonio Spurs,Orlando Magic,SAS,ORL,T. Duncan,A. DeClercq,T. Parker,SAS,ORL,T. Parker,/players/p/parketo01.html,SAS,ORL,T. Duncan,/players/d/duncati01.html,A. DeClercq,/players/d/declean01.html,1
200312260DEN,https://www.basketball-reference.com/boxscores/pbp/200312260DEN.html,Denver Nuggets,Houston Rockets,DEN,HOU,,,,,,,,,,,,
200312260PHO,https://www.basketball-reference.com/boxscores/pbp/200312260PHO.html,Phoenix Suns,Boston Celtics,PHO,BOS,J. Voskuhl,W. McCarty,W. McCarty,PHO,BOS,S. Marion,/players/m/mariosh01.html,BOS,PHO,J. Voskuhl,/players/v/voskuja01.html,W. McCarty,/players/m/mccarwa01.html,0
200312260UTA,https://www.basketball-reference.com/boxscores/pbp/200312260UTA.html,Utah Jazz,Toronto Raptors,UTA,TOR,J. Collins,C. Bosh,V. Carter,TOR,UTA,A. Williams,/players/w/willial02.html,TOR,UTA,C. Bosh,/players/b/boshch01.html,J. Collins,/players/c/collija03.html,1
200312260GSW,https://www.basketball-reference.com/boxscores/pbp/200312260GSW.html,Golden State Warriors,Sacramento Kings,GSW,SAC,E. Dampier,V. Divac,B. Miller,SAC,GSW,M. Bibby,/players/b/bibbymi01.html,SAC,GSW,V. Divac,/players/d/divacvl01.html,E. Dampier,/players/d/dampier01.html,1
200312260LAC,https://www.basketball-reference.com/boxscores/pbp/200312260LAC.html,Los Angeles Clippers,Philadelphia 76ers,LAC,PHI,C. Wilcox,K. Thomas,K. Thomas,PHI,LAC,D. Coleman,/players/c/colemde01.html,PHI,LAC,K. Thomas,/players/t/thomake01.html,C. Wilcox,/players/w/wilcoch01.html,1
200312260POR,https://www.basketball-reference.com/boxscores/pbp/200312260POR.html,Portland Trail Blazers,Minnesota Timberwolves,POR,MIN,R. Wallace,K. Garnett,L. Sprewell,MIN,POR,L. Sprewell,/players/s/sprewla01.html,MIN,POR,K. Garnett,/players/g/garneke01.html,R. Wallace,/players/w/wallara01.html,1
200312270ATL,https://www.basketball-reference.com/boxscores/pbp/200312270ATL.html,Atlanta Hawks,Detroit Pistons,ATL,DET,T. Ratliff,B. Wallace,T. Prince,ATL,DET,J. Terry,/players/t/terryja01.html,DET,ATL,T. Ratliff,/players/r/ratlith01.html,B. Wallace,/players/w/wallabe01.html,0
200312270MIA,https://www.basketball-reference.com/boxscores/pbp/200312270MIA.html,Miami Heat,New York Knicks,MIA,NYK,B. Grant,D. Mutombo,A. Houston,NYK,MIA,F. Williams,/players/w/willifr02.html,NYK,MIA,D. Mutombo,/players/m/mutomdi01.html,B. Grant,/players/g/grantbr01.html,1
200312270IND,https://www.basketball-reference.com/boxscores/pbp/200312270IND.html,Indiana Pacers,New Jersey Nets,IND,NJN,J. O'Neal,J. Collins,J. O'Neal,IND,NJN,A. Johnson,/players/j/johnsan02.html,IND,NJN,J. O'Neal,/players/o/onealje01.html,J. Collins,/players/c/collija04.html,1
200312270CHI,https://www.basketball-reference.com/boxscores/pbp/200312270CHI.html,Chicago Bulls,Washington Wizards,CHI,WAS,A. Davis,E. Thomas,J. Crawford,WAS,CHI,S. Blake,/players/b/blakest01.html,CHI,WAS,E. Thomas,/players/t/thomaet01.html,A. Davis,/players/d/davisan01.html,0
200312270DAL,https://www.basketball-reference.com/boxscores/pbp/200312270DAL.html,Dallas Mavericks,Memphis Grizzlies,DAL,MEM,D. Nowitzki,P. Gasol,D. Nowitzki,DAL,MEM,A. Walker,/players/w/walkean02.html,DAL,MEM,D. Nowitzki,/players/n/nowitdi01.html,P. Gasol,/players/g/gasolpa01.html,1
200312270SEA,https://www.basketball-reference.com/boxscores/pbp/200312270SEA.html,Seattle SuperSonics,Minnesota Timberwolves,SEA,MIN,,,,,,,,,,,,
200312280LAC,https://www.basketball-reference.com/boxscores/pbp/200312280LAC.html,Los Angeles Clippers,Toronto Raptors,LAC,TOR,C. Wilcox,C. Bosh,D. Marshall,TOR,LAC,A. Williams,/players/w/willial02.html,TOR,LAC,C. Bosh,/players/b/boshch01.html,C. Wilcox,/players/w/wilcoch01.html,1
200312280CLE,https://www.basketball-reference.com/boxscores/pbp/200312280CLE.html,Cleveland Cavaliers,Portland Trail Blazers,CLE,POR,Z. Ilgauskas,R. Wallace,Z. Ilgauskas,CLE,POR,K. Brown,/players/b/brownke01.html,CLE,POR,Z. Ilgauskas,/players/i/ilgauzy01.html,R. Wallace,/players/w/wallara01.html,1
200312280SAC,https://www.basketball-reference.com/boxscores/pbp/200312280SAC.html,Sacramento Kings,Utah Jazz,SAC,UTA,V. Divac,G. Ostertag,D. Stevenson,SAC,UTA,M. Bibby,/players/b/bibbymi01.html,UTA,SAC,V. Divac,/players/d/divacvl01.html,G. Ostertag,/players/o/ostergr01.html,0
200312280SAS,https://www.basketball-reference.com/boxscores/pbp/200312280SAS.html,San Antonio Spurs,Milwaukee Bucks,SAS,MIL,T. Duncan,D. Santiago,T. Thomas,MIL,SAS,T. Ford,/players/f/fordtj01.html,MIL,SAS,D. Santiago,/players/s/santida01.html,T. Duncan,/players/d/duncati01.html,1
200312280PHO,https://www.basketball-reference.com/boxscores/pbp/200312280PHO.html,Phoenix Suns,Philadelphia 76ers,PHO,PHI,J. Voskuhl,K. Thomas,J. Voskuhl,PHI,PHO,E. Snow,/players/s/snower01.html,PHO,PHI,K. Thomas,/players/t/thomake01.html,J. Voskuhl,/players/v/voskuja01.html,0
200312280DEN,https://www.basketball-reference.com/boxscores/pbp/200312280DEN.html,Denver Nuggets,Golden State Warriors,DEN,GSW,M. Camby,E. Dampier,N. Van Exel,GSW,DEN,M. Dunleavy,/players/d/dunlemi02.html,GSW,DEN,E. Dampier,/players/d/dampier01.html,M. Camby,/players/c/cambyma01.html,1
200312280LAL,https://www.basketball-reference.com/boxscores/pbp/200312280LAL.html,Los Angeles Lakers,Boston Celtics,LAL,BOS,S. O'Neal,M. Blount,S. O'Neal,BOS,LAL,M. James,/players/j/jamesmi01.html,LAL,BOS,M. Blount,/players/b/blounma01.html,S. O'Neal,/players/o/onealsh01.html,0
200312290IND,https://www.basketball-reference.com/boxscores/pbp/200312290IND.html,Indiana Pacers,Memphis Grizzlies,IND,MEM,J. O'Neal,P. Gasol,P. Gasol,MEM,IND,J. Williams,/players/w/willija02.html,MEM,IND,P. Gasol,/players/g/gasolpa01.html,J. O'Neal,/players/o/onealje01.html,1
200312290ORL,https://www.basketball-reference.com/boxscores/pbp/200312290ORL.html,Orlando Magic,New York Knicks,ORL,NYK,A. DeClercq,D. Mutombo,J. Howard,NYK,ORL,K. Thomas,/players/t/thomaku01.html,ORL,NYK,D. Mutombo,/players/m/mutomdi01.html,A. DeClercq,/players/d/declean01.html,0
200312290DET,https://www.basketball-reference.com/boxscores/pbp/200312290DET.html,Detroit Pistons,New Orleans Hornets,DET,NOH,B. Wallace,J. Magloire,S. Augmon,NOH,DET,P. Brown,/players/b/brownpj01.html,NOH,DET,J. Magloire,/players/m/magloja01.html,B. Wallace,/players/w/wallabe01.html,1
200312290NJN,https://www.basketball-reference.com/boxscores/pbp/200312290NJN.html,New Jersey Nets,Portland Trail Blazers,NJN,POR,J. Collins,R. Wallace,K. Martin,NJN,POR,K. Martin,/players/m/martike01.html,NJN,POR,J. Collins,/players/c/collija04.html,R. Wallace,/players/w/wallara01.html,1
200312290CHI,https://www.basketball-reference.com/boxscores/pbp/200312290CHI.html,Chicago Bulls,Miami Heat,CHI,MIA,A. Davis,B. Grant,K. Hinrich,CHI,MIA,K. Gill,/players/g/gillke01.html,CHI,MIA,A. Davis,/players/d/davisan01.html,B. Grant,/players/g/grantbr01.html,1
200312290HOU,https://www.basketball-reference.com/boxscores/pbp/200312290HOU.html,Houston Rockets,Seattle SuperSonics,HOU,SEA,K. Cato,J. James,Y. Ming,SEA,HOU,V. Radmanović,/players/r/radmavl01.html,HOU,SEA,J. James,/players/j/jamesje01.html,K. Cato,/players/c/catoke01.html,0
200312290UTA,https://www.basketball-reference.com/boxscores/pbp/200312290UTA.html,Utah Jazz,Philadelphia 76ers,UTA,PHI,J. Collins,D. Coleman,E. Snow,UTA,PHI,C. Arroyo,/players/a/arroyca01.html,PHI,UTA,J. Collins,/players/c/collija03.html,D. Coleman,/players/c/colemde01.html,0
200312290GSW,https://www.basketball-reference.com/boxscores/pbp/200312290GSW.html,Golden State Warriors,Boston Celtics,GSW,BOS,E. Dampier,W. McCarty,C. Robinson,GSW,BOS,N. Van Exel,/players/v/vanexni01.html,GSW,BOS,E. Dampier,/players/d/dampier01.html,W. McCarty,/players/m/mccarwa01.html,1
200312290LAC,https://www.basketball-reference.com/boxscores/pbp/200312290LAC.html,Los Angeles Clippers,Phoenix Suns,LAC,PHO,C. Kaman,J. Voskuhl,Q. Richardson,LAC,PHO,E. Brand,/players/b/brandel01.html,LAC,PHO,C. Kaman,/players/k/kamanch01.html,J. Voskuhl,/players/v/voskuja01.html,1
200312300CLE,https://www.basketball-reference.com/boxscores/pbp/200312300CLE.html,Cleveland Cavaliers,Indiana Pacers,CLE,IND,Z. Ilgauskas,J. O'Neal,Z. Ilgauskas,CLE,IND,L. James,/players/j/jamesle01.html,CLE,IND,Z. Ilgauskas,/players/i/ilgauzy01.html,J. O'Neal,/players/o/onealje01.html,1
200312300WAS,https://www.basketball-reference.com/boxscores/pbp/200312300WAS.html,Washington Wizards,Atlanta Hawks,WAS,ATL,E. Thomas,T. Ratliff,T. Ratliff,ATL,WAS,S. Abdur-Rahim,/players/a/abdursh01.html,ATL,WAS,T. Ratliff,/players/r/ratlith01.html,E. Thomas,/players/t/thomaet01.html,1
200312300NYK,https://www.basketball-reference.com/boxscores/pbp/200312300NYK.html,New York Knicks,Miami Heat,NYK,MIA,D. Mutombo,B. Grant,K. Thomas,MIA,NYK,L. Odom,/players/o/odomla01.html,NYK,MIA,B. Grant,/players/g/grantbr01.html,D. Mutombo,/players/m/mutomdi01.html,0
200312300MEM,https://www.basketball-reference.com/boxscores/pbp/200312300MEM.html,Memphis Grizzlies,Seattle SuperSonics,MEM,SEA,P. Gasol,J. James,J. Williams,SEA,MEM,R. Lewis,/players/l/lewisra02.html,MEM,SEA,J. James,/players/j/jamesje01.html,P. Gasol,/players/g/gasolpa01.html,0
200312300MIN,https://www.basketball-reference.com/boxscores/pbp/200312300MIN.html,Minnesota Timberwolves,Chicago Bulls,MIN,CHI,K. Garnett,A. Davis,L. Sprewell,MIN,CHI,E. Johnson,/players/j/johnser02.html,MIN,CHI,K. Garnett,/players/g/garneke01.html,A. Davis,/players/d/davisan01.html,1
200312300DAL,https://www.basketball-reference.com/boxscores/pbp/200312300DAL.html,Dallas Mavericks,Milwaukee Bucks,DAL,MIL,D. Nowitzki,J. Smith,S. Nash,MIL,DAL,B. Skinner,/players/s/skinnbr01.html,DAL,MIL,J. Smith,/players/s/smithjo02.html,D. Nowitzki,/players/n/nowitdi01.html,0
200312300DEN,https://www.basketball-reference.com/boxscores/pbp/200312300DEN.html,Denver Nuggets,Toronto Raptors,DEN,TOR,M. Camby,C. Bosh,C. Anthony,TOR,DEN,J. Rose,/players/r/roseja01.html,DEN,TOR,C. Bosh,/players/b/boshch01.html,M. Camby,/players/c/cambyma01.html,0
200312310BOS,https://www.basketball-reference.com/boxscores/pbp/200312310BOS.html,Boston Celtics,New Orleans Hornets,BOS,NOH,M. Blount,J. Magloire,M. Blount,BOS,NOH,J. Welsch,/players/w/welscji01.html,BOS,NOH,M. Blount,/players/b/blounma01.html,J. Magloire,/players/m/magloja01.html,1
200312310DET,https://www.basketball-reference.com/boxscores/pbp/200312310DET.html,Detroit Pistons,Portland Trail Blazers,DET,POR,B. Wallace,R. Wallace,J. McInnis,DET,POR,C. Billups,/players/b/billuch01.html,POR,DET,B. Wallace,/players/w/wallabe01.html,R. Wallace,/players/w/wallara01.html,0
200312310NJN,https://www.basketball-reference.com/boxscores/pbp/200312310NJN.html,New Jersey Nets,Golden State Warriors,NJN,GSW,J. Collins,E. Dampier,E. Dampier,GSW,NJN,J. Richardson,/players/r/richaja01.html,GSW,NJN,E. Dampier,/players/d/dampier01.html,J. Collins,/players/c/collija04.html,1
200312310LAC,https://www.basketball-reference.com/boxscores/pbp/200312310LAC.html,Los Angeles Clippers,Denver Nuggets,LAC,DEN,C. Kaman,F. Elson,E. Brand,DEN,LAC,C. Anthony,/players/a/anthoca01.html,LAC,DEN,F. Elson,/players/e/elsonfr01.html,C. Kaman,/players/k/kamanch01.html,0
200312310HOU,https://www.basketball-reference.com/boxscores/pbp/200312310HOU.html,Houston Rockets,Philadelphia 76ers,HOU,PHI,K. Cato,D. Coleman,C. Mobley,HOU,PHI,Y. Ming,/players/m/mingya01.html,HOU,PHI,K. Cato,/players/c/catoke01.html,D. Coleman,/players/c/colemde01.html,1
200401020WAS,https://www.basketball-reference.com/boxscores/pbp/200401020WAS.html,Washington Wizards,Golden State Warriors,WAS,GSW,B. Haywood,E. Dampier,J. Richardson,GSW,WAS,C. Robinson,/players/r/robincl02.html,GSW,WAS,E. Dampier,/players/d/dampier01.html,B. Haywood,/players/h/haywobr01.html,1
200401020BOS,https://www.basketball-reference.com/boxscores/pbp/200401020BOS.html,Boston Celtics,Indiana Pacers,BOS,IND,M. Blount,J. O'Neal,M. World Peace,IND,BOS,J. Tinsley,/players/t/tinslja01.html,IND,BOS,J. O'Neal,/players/o/onealje01.html,M. Blount,/players/b/blounma01.html,1
200401020MIA,https://www.basketball-reference.com/boxscores/pbp/200401020MIA.html,Miami Heat,Orlando Magic,MIA,ORL,B. Grant,A. DeClercq,C. Butler,MIA,ORL,L. Odom,/players/o/odomla01.html,MIA,ORL,B. Grant,/players/g/grantbr01.html,A. DeClercq,/players/d/declean01.html,1
200401020NJN,https://www.basketball-reference.com/boxscores/pbp/200401020NJN.html,New Jersey Nets,Cleveland Cavaliers,NJN,CLE,J. Collins,Z. Ilgauskas,K. Martin,CLE,NJN,C. Boozer,/players/b/boozeca01.html,NJN,CLE,Z. Ilgauskas,/players/i/ilgauzy01.html,J. Collins,/players/c/collija04.html,0
200401020NYK,https://www.basketball-reference.com/boxscores/pbp/200401020NYK.html,New York Knicks,Chicago Bulls,NYK,CHI,D. Mutombo,A. Davis,K. Thomas,NYK,CHI,K. Thomas,/players/t/thomaku01.html,NYK,CHI,D. Mutombo,/players/m/mutomdi01.html,A. Davis,/players/d/davisan01.html,1
200401020DET,https://www.basketball-reference.com/boxscores/pbp/200401020DET.html,Detroit Pistons,Phoenix Suns,DET,PHO,B. Wallace,J. Voskuhl,B. Wallace,DET,PHO,C. Billups,/players/b/billuch01.html,DET,PHO,B. Wallace,/players/w/wallabe01.html,J. Voskuhl,/players/v/voskuja01.html,1
200401020MEM,https://www.basketball-reference.com/boxscores/pbp/200401020MEM.html,Memphis Grizzlies,Utah Jazz,MEM,UTA,P. Gasol,G. Ostertag,L. Wright,UTA,MEM,C. Arroyo,/players/a/arroyca01.html,MEM,UTA,G. Ostertag,/players/o/ostergr01.html,P. Gasol,/players/g/gasolpa01.html,0
