Game Code,Home Short,Away Short,Home Tipper,Away Tipper,Tip Winning Team,Tip Losing Team,First Scoring Team,Scored Upon Team,Tip Winner Scores,Home TS Mu,Away TS Mu,Home TS Sigma,Away TS Sigma,fanduelHomeOdds,draftkingsHomeOdds,mgmHomeOdds,bestHomeOdds,fanduelAwayOdds,draftkingsAwayOdds,mgmAwayOdds,bestAwayOdds
202103170MEM,MEM,MIA,J. Valančiūnas,B. Adebayo,MIA,MEM,MEM,MIA,0.0,22.894208492022265,24.19384592228569,0.8284234114167067,0.8528285868584508,-106.0,+125,-115,+125,-120.0,-152,-115,-115
202103170DAL,DAL,LAC,K. Porziņģis,I. Zubac,LAC,DAL,LAC,DAL,1.0,24.25750018877397,22.256676678599227,0.8731572507812885,0.8893638436218907,-140.0,-115,-115,-115,+110.00000000000001,-106,-115,+110
202103180WAS,WAS,UTA,A. Len,R. Gobert,UTA,WAS,WAS,UTA,0.0,21.862153467493982,24.721204125620144,0.8639975487044571,0.8275277643354473,+132.0,+110,+-145,+132,-170.0,-134,-145,-134
202103180ATL,ATL,OKC,C. Capela,I. Roby,OKC,ATL,ATL,OKC,0.0,22.72054814054931,23.53228782050182,0.8265163503401662,2.437261343500668,-122.0,-121,-135,-121,-104.0,+100,-105,-100
202103180NYK,NYK,ORL,N. Noel,N. Vučević,NYK,ORL,NYK,ORL,1.0,22.64337710421261,18.740210293544973,0.8442210632349544,0.859262643148764,-150.0,-134,-125,-125,+118.0,+110,-110,+118
202103180PHO,PHO,MIN,D. Ayton,K. Towns,MIN,PHO,MIN,PHO,1.0,22.337623907549133,24.40695449358945,0.8911011171634853,0.8312444943776179,-115.0,-121,-140,-115,-111.0,+100,+100,-100
202103180POR,POR,NOP,E. Kanter,S. Adams,NOP,POR,NOP,POR,1.0,19.98146469579504,26.381700953917843,0.990026114671966,0.8442106133024291,+118.0,+132,-115,+132,-150.0,-162,-115,-115
202103180LAL,LAL,CHO,D. Jones,C. Zeller,LAL,CHO,CHO,LAL,0.0,22.608757777755,19.46644160492439,1.188885099470339,0.8566000858330072,-150.0,-133.96961433580057,-135,-134,+118.0,+110,-105,+118
202103190BOS,BOS,SAC,D. Theis,R. Holmes,SAC,BOS,BOS,SAC,0.0,20.20296572486737,22.958270521742904,0.9714722830175976,0.98734628927727,+112.00000000000001,+100,-135,+112,-142.0,-121,-105,-105
202103190CLE,CLE,SAS,J. Allen,J. Poeltl,CLE,SAS,SAS,CLE,0.0,25.788681775908465,22.69457702097615,0.8640709880084388,1.0675684170412565,-122.0,-115,-110,-110,-104.0,-106,-125,-104
202103190HOU,HOU,DET,C. Wood,M. Plumlee,HOU,DET,HOU,DET,1.0,25.859128194560984,22.902444515350457,2.0010665901862152,0.830362788591508,-132.0,-121,-115,-115,+104.0,+100,-115,+104
202103190MEM,MEM,GSW,J. Valančiūnas,K. Looney,GSW,MEM,GSW,MEM,1.0,22.820494433010783,22.837165351167723,0.8283306062830801,1.8890893296539115,-120.0,-121,-135,-120,-106.0,+100,-105,-100
202103190MIA,MIA,IND,B. Adebayo,M. Turner,MIA,IND,MIA,IND,1.0,24.271923007832864,20.23853126106264,0.8522310205144878,0.8420103886519413,-140.0,-139,-125,-125,+110.00000000000001,+115,-110,+115
202103190ORL,ORL,BRK,N. Vučević,D. Jordan,ORL,BRK,ORL,BRK,1.0,18.68706872355571,24.8383201471282,0.8594079927195651,0.8317196458106159,+150.0,+125,+-145,+150,-194.0,-152,-145,-145
202103190TOR,TOR,UTA,P. Siakam,R. Gobert,UTA,TOR,UTA,TOR,1.0,14.791022842699306,24.77965473824971,4.819652757231801,0.827909580816231,+110.00000000000001,-106,-110,+110,-140.0,-115,-125,-115
202103190DEN,DEN,CHI,N. Jokić,L. Markkanen,DEN,CHI,DEN,CHI,1.0,23.15621459565861,14.828764902625542,0.8203138873452857,4.72339992818539,-128.0,-152,-135,-128,+100.0,+125,-105,+125
202103190PHO,PHO,MIN,D. Ayton,K. Towns,MIN,PHO,MIN,PHO,1.0,22.26137213653857,24.473392246143906,0.8899603099419554,0.8313227195389488,-120.0,-110,-140,-110,-106.0,-110,+100,-100
202103190POR,POR,DAL,E. Kanter,K. Porziņģis,DAL,POR,POR,DAL,0.0,19.937235593066955,24.134764995364687,0.989032685811724,0.8712075273573691,+113.99999999999999,+120,-110,+120,-146.0,-148,-125,-125
202103200LAL,LAL,ATL,D. Jones,C. Capela,LAL,ATL,LAL,ATL,1.0,22.72301938867902,22.646308531884696,1.1810105534136524,0.8268254554797939,-120.0,-110,-125,-110,-106.0,-110,-110,-106
202103200MEM,MEM,GSW,Jonas Valanciunas,Alen Smailagic,GSW,MEM,GSW,MEM,True,0.0,0.0,0.0,0.0,-125.0,-114,-135,-114,-102.0,-107,-105,-102
202103200PHI,PHI,SAC,T. Bradley,R. Holmes,SAC,PHI,PHI,SAC,0.0,21.05094049823157,23.04228532887114,2.905296811133368,0.984435832435441,-125.0,-125,-135,-125,-102.0,+104,-105,+104
202103200MIL,MIL,SAS,B. Lopez,J. Poeltl,SAS,MIL,SAS,MIL,1.0,26.58514649252934,22.6014799122184,0.8529807855867066,1.0629199178555653,-186.0,-129,-140,-129,+144.0,+106,+100,+144
202103200LAC,LAC,CHO,I. Zubac,B. Biyombo,CHO,LAC,LAC,CHO,0.0,22.383968801519217,23.77741503860576,0.8870087597521626,0.8400410900676801,-132.0,-132,-140,-132,+104.0,+108,+100,+108
202103210MIA,MIA,IND,B. Adebayo,M. Turner,IND,MIA,IND,MIA,1.0,24.32306563374853,20.188596417374743,0.852547919291361,0.8425085447718632,,,-125,-125,,,-110,-110
202103210HOU,HOU,OKC,C. Wood,M. Brown,OKC,HOU,OKC,HOU,1.0,26.185836294170137,30.3755153174958,1.953136391802521,6.171025462082772,-122.0,-112,-125,-112,-104.0,-112,-110,-104
202103210DEN,DEN,NOP,N. Jokić,S. Adams,DEN,NOP,DEN,NOP,1.0,23.1792076958626,26.413945892447952,0.8229294955067901,0.8455176136701652,+104.0,-114.03625478130718,-135,+104,-132.0,-107,-105,-105
202103210BOS,BOS,ORL,D. Theis,N. Vučević,BOS,ORL,ORL,BOS,0.0,20.121611733673305,18.864544230744507,0.9689222178357816,0.8569820320673138,-130.0,-129,-140,-129,+102.0,+104,+100,+104
202103210BRK,BRK,WAS,D. Jordan,A. Len,BRK,WAS,BRK,WAS,1.0,24.67199140200811,21.79849026323149,0.8300272435194043,0.8636826779310888,-166.0,-134,-135,-134,+130.0,+110,-105,+130
202103210CLE,CLE,TOR,J. Allen,P. Siakam,CLE,TOR,CLE,TOR,1.0,25.84986412892476,14.202851629911104,0.8638787601244944,4.549991163922375,-125.0,-112,-105,-105,-102.0,-112,-135,-102
202103210DET,DET,CHI,M. Plumlee,L. Markkanen,CHI,DET,CHI,DET,1.0,22.845719810841025,14.073980227491065,0.8309777876154714,4.412003234464298,-111.0,+100,-115,-100,-115.0,-124,-120,-115
202103210NYK,NYK,PHI,N. Noel,T. Bradley,NYK,PHI,NYK,PHI,1.0,22.694691633357497,20.289044264195567,0.8446368628490356,2.756740366502476,+100.0,-107,-115,-100,-128.0,-117,-115,-115
202103210PHO,PHO,LAL,D. Ayton,M. Morris,PHO,LAL,PHO,LAL,1.0,22.186899350009497,16.76217093839033,0.8888952045328959,2.210545457163768,-132.0,-124,-140,-124,+104.0,+100,+100,+104
202103210POR,POR,DAL,E. Kanter,K. Porziņģis,POR,DAL,DAL,POR,0.0,19.8705047090669,24.18664882321615,0.9868217103624976,0.8712680791948496,-111.0,+100,-115,-100,-115.0,-124,-120,-115
202103220CLE,CLE,SAC,J. Allen,R. Holmes,CLE,SAC,CLE,SAC,1.0,25.863269800899467,23.13031588284316,0.8666539346658426,0.982210103952536,-122.0,-115,-110,-110,-104.0,-108,-125,-104
202103220MIN,MIN,OKC,K. Towns,M. Brown,MIN,OKC,MIN,OKC,1.0,24.53845711583816,32.61054647849523,0.8314415025477493,5.353141119173114,-122.0,-112,-125,-112,-104.0,-112,-110,-104
202103220SAS,SAS,CHO,J. Poeltl,B. Biyombo,SAS,CHO,SAS,CHO,1.0,22.82257221703277,23.85214643727135,1.0548352789941904,0.8397455381109242,-122.0,-139,-125,-122,-104.0,+112,-110,+112
202103220CHI,CHI,UTA,L. Markkanen,R. Gobert,UTA,CHI,CHI,UTA,0.0,18.25138936489817,24.79718087358205,3.7668823440279056,0.8307401224984907,+112.00000000000001,+116.56556229584693,+100,+117,-142.0,-124,-140,-124
202103220HOU,HOU,TOR,C. Wood,P. Siakam,TOR,HOU,TOR,HOU,1.0,25.961579948203983,13.834275513080549,1.930472889372359,4.369238283782812,-104.58452722063038,+115,-105,+115,-113.0,-143,-135,-113
202103220MEM,MEM,BOS,J. Valančiūnas,D. Theis,BOS,MEM,BOS,MEM,1.0,22.7360814729626,20.22250263612176,0.8282075048294711,0.9657065004277654,-142.0,-106,-120,-106,+112.00000000000001,-103.82081686429513,-115,+112
202103220MIL,MIL,IND,B. Lopez,D. Sabonis,MIL,IND,IND,MIL,0.0,26.44228496733676,18.9483730975146,0.8511595630840204,1.6816278681149843,-200.0,-143,-135,-135,+152.0,+115,-105,+152
202103220LAC,LAC,ATL,I. Zubac,C. Capela,LAC,ATL,LAC,ATL,1.0,22.30073086252835,22.56062593241268,0.8857187445380073,0.8265176200295128,-111.0,-129.6398256480844,-135,-111,-115.0,+109,-105,+109
202103230ORL,ORL,DEN,Nikola Vucevic,Nikola Jokic,ORL,DEN,ORL,DEN,True,18.785457395769,23.303800625660585,0.8563134201697917,0.8219173759833698,+122.0,+115,-105,+122,-156.0,-143,-135,-135
202103230NOP,NOP,LAL,Steven Adams,Devontae Cacok,NOP,LAL,LAL,NOP,False,26.28248971191891,25.0,0.8439553568274812,8.333333333333334,-158.0,-134,-125,-125,+124.0,+103,-110,+124
202103230NYK,NYK,WAS,Nerlens Noel,Alex Len,WAS,NYK,WAS,NYK,True,22.756640883155207,21.73501803856279,0.8451179248700225,0.8633793153666326,-115.0,-107,-120,-107,-111.0,-117,-115,-111
202103230MIA,MIA,PHO,Bam Adebayo,Bam Adebayo,PHO,MIA,MIA,PHO,False,24.177221123228367,22.230151206036883,0.8506435420404089,0.8893670583333844,-111.0,-120.70063694267517,-115,-111,-115.0,+109,-120,+109
202103230GSW,GSW,PHI,James Wiseman,Tony Bradley,GSW,PHI,PHI,GSW,False,25.076054856251783,19.63489425382123,2.2052558635233304,2.631136623177095,-118.0,+100,-115,-100,-108.0,-117.59292804869213,-120,-108
202103230POR,POR,BRK,Enes Kanter,Enes Kanter,POR,BRK,POR,BRK,True,20.06779111671287,24.73065805402452,0.9811236782099292,0.830367009601746,+112.00000000000001,+102.38824896967135,-125,+112,-142.0,-115,-110,-110
202103240IND,IND,DET,Myles Turner,Mason Plumlee,DET,IND,DET,IND,True,20.331058616237897,22.69609449641154,0.8408591987146092,0.8310779217806351,-111.0,-112,-135,-111,-115.0,-112,-105,-105
202103240MIL,MIL,BOS,Brook Lopez,Daniel Theis,MIL,BOS,MIL,BOS,True,26.468624448056968,20.38073253837234,0.8528124675967004,0.9611524371156036,-138.0,-143,-135,-135,+108.0,+115,-105,+115
202103240TOR,TOR,DEN,Pascal Siakam,Nikola Jokic,DEN,TOR,DEN,TOR,True,18.664485498647306,23.163094474493327,3.743528478951287,0.8207132052167715,+100.0,+101,-115,+101,-128.0,-125,-120,-120
202103240CHI,CHI,CLE,Lauri Markkanen,Jarrett Allen,CHI,CLE,CHI,CLE,True,0.0,0.0,0.0,0.0,-111.0,+115,-135,+115,-115.0,-139.5644283121597,-105,-105
202103240HOU,HOU,CHO,Christian Wood,Christian Wood,HOU,CHO,HOU,CHO,True,25.0172309386704,23.750755880297483,1.881321836367469,0.8388571576915778,-112.66154983701824,-121,-110,-110,-102.0,-104,-125,-102
202103240MIN,MIN,DAL,Karl-Anthony Towns,Kristaps Porzingis,MIN,DAL,MIN,DAL,True,24.66640285794693,24.03255249825554,0.8321658880781626,0.8688927867315872,-125.0,-108,-105,-105,-102.0,-115,-135,-102
202103240OKC,OKC,MEM,Isaiah Roby,Jonas Valanciunas,MEM,OKC,OKC,MEM,False,24.17209896518924,22.61939261796896,2.3386660424344448,0.8272381917540881,-104.0,-115.75859178541494,-110,-104,-122.0,+108,-125,+108
202103240ORL,ORL,PHO,Nikola Vucevic,Nikola Vucevic,PHO,ORL,PHO,ORL,True,18.938064323740715,22.35676990733124,0.8542373997655561,0.8870194847705193,+115.99999999999999,+122,+100,+122,-148.0,-152,-140,-140
202103240SAS,SAS,LAC,Jakob Poeltl,Ivica Zubac,LAC,SAS,LAC,SAS,True,22.981982941637373,22.403933166315888,1.0482219744623735,0.8839246118583044,-111.0,-113,-110,-110,-115.0,-110,-125,-110
202103240SAC,SAC,ATL,Richaun Holmes,Clint Capela,ATL,SAC,ATL,SAC,True,23.04675891980354,22.47064157223921,0.9793774178876472,0.8260644964952337,-106.0,-121,-115,-106,-120.0,-104,-120,-104
202103240UTA,UTA,BRK,Rudy Gobert,Rudy Gobert,UTA,BRK,UTA,BRK,True,24.82844981716597,21.921053357654305,0.8327198401767233,0.8603238261919203,-146.0,-134,-140,-134,+113.99999999999999,+108,+100,+114
202103250MIA,MIA,POR,Bam Adebayo,Enes Kanter,POR,MIA,POR,MIA,True,24.06129459942276,20.26948987944278,0.849247966824681,0.975491124972694,-136.0,-140.2496099843994,-120,-120,+106.0,+120,-115,+120
202103250NYK,NYK,WAS,Mitchell Robinson,Alex Len,NYK,WAS,WAS,NYK,False,21.86199260033065,21.8425762358704,1.1669131120593033,0.861898542034024,-138.0,-118,-120,-118,+108.0,-106,-115,+108
202103250SAS,SAS,LAC,Jakob Poeltl,Ivica Zubac,SAS,LAC,LAC,SAS,False,22.83289153730084,22.510220944888264,1.0420394176379213,0.8821393453278914,-108.0,-104,-110,-104,-118.0,-120,-125,-118
202103250LAL,LAL,PHI,Marc Gasol,Ben Simmons,LAL,PHI,LAL,PHI,True,23.405471308960774,17.428702195243496,0.8225105803615798,3.556446160077212,-102.0,-104,-105,-102,-125.0,-120,-135,-120
202103250SAC,SAC,GSW,Richaun Holmes,James Wiseman,GSW,SAC,SAC,GSW,False,22.916106250695165,25.338233502495,0.9751239152973868,2.15943655422888,-115.0,-112,-120,-112,-111.0,-112,-115,-111
202103260DET,DET,BRK,Mason Plumlee,Mason Plumlee,BRK,DET,BRK,DET,True,22.759695449808675,24.58577213198975,0.8312393640817942,0.8289655375064064,,,,,,,,
202103260MIL,MIL,BOS,Brook Lopez,Robert Williams III,MIL,BOS,BOS,MIL,False,26.50365841264324,25.724575522562045,0.8538762665514933,4.38255312564681,,,,,,,,
202103260TOR,TOR,PHO,OG Anunoby,OG Anunoby,TOR,PHO,PHO,TOR,False,20.223531968951374,22.41808305649586,4.261433541088329,0.8864703225666068,,,,,,,,
202103260CHO,CHO,MIA,Bam Adebayo,Bam Adebayo,CHO,MIA,CHO,MIA,True,23.676965840452024,23.92182623936106,0.8388245543632864,0.8475280468119321,,,,,,,,
202103260MIN,MIN,HOU,Karl-Anthony Towns,Christian Wood,HOU,MIN,MIN,HOU,False,24.747770445686804,25.385473732356324,0.8318175927174134,1.8363028293557355,,,,,,,,
202103260NOP,NOP,DEN,Steven Adams,Nikola Jokic,DEN,NOP,DEN,NOP,True,26.332255357303467,23.205179127453835,0.8463486075302789,0.8223871376343874,,,,,,,,
202103260ORL,ORL,POR,Khem Birch,Jusuf Nurkic,ORL,POR,ORL,POR,True,17.5859289897963,26.279231667939765,2.668167735699127,0.8481546143266676,,,,,,,,
202103260DAL,DAL,IND,Maxi Kleber,Myles Turner,DAL,IND,DAL,IND,True,21.038234870270266,20.265966754695587,1.3268059796353515,0.8408304799482612,,,,,,,,
202103260UTA,UTA,MEM,Rudy Gobert,Jonas Valanciunas,MEM,UTA,MEM,UTA,True,24.887182091327404,22.717834070517632,0.8330195301021986,0.827008858227121,,,,,,,,
202103260GSW,GSW,ATL,James Wiseman,Clint Capela,ATL,GSW,ATL,GSW,True,25.74688926101472,22.56386186154261,2.0972111177373027,0.8255661845717807,,,,,,,,
202103260LAL,LAL,CLE,Marc Gasol,Jarrett Allen,LAL,CLE,LAL,CLE,True,23.439148705665552,25.928454740602607,0.824426324098912,0.8662709864731138,,,,,,,,
202103270MIL,MIL,NYK,Brook Lopez,Mitchell Robinson,NYK,MIL,NYK,MIL,True,26.420468494678143,22.03297456542179,0.8543682451357957,1.1572743357309032,,,,,,,,
202103270MIN,MIN,HOU,Karl-Anthony Towns,Kelly Olynyk,MIN,HOU,MIN,HOU,True,0.0,0.0,0.0,0.0,,,,,,,,
202103270WAS,WAS,DET,Alex Len,Mason Plumlee,DET,WAS,DET,WAS,True,21.748902612378068,22.69079486133685,0.860816587030308,0.8312360715008126,,,,,,,,
202103270SAS,SAS,CHI,Jakob Poeltl,Nikola Vucevic,SAS,CHI,CHI,SAS,False,0.0,0.0,0.0,0.0,,,,,,,,
202103270NOP,NOP,DAL,Steven Adams,Boban Marjanovic,NOP,DAL,DAL,NOP,False,26.201973749199485,19.6761989529498,0.8447873180863711,1.857535667729572,,,,,,,,
202103270OKC,OKC,BOS,Moses Brown,Robert Williams III,BOS,OKC,OKC,BOS,False,27.3583121531212,27.896152712760617,4.357917176605572,3.879995702355396,,,,,,,,
202103270UTA,UTA,MEM,Rudy Gobert,Jonas Valanciunas,UTA,MEM,MEM,UTA,False,24.77299099862017,22.830399480528985,0.8319744753580308,0.8261048082435898,,,,,,,,
202103270LAC,LAC,PHI,Ivica Zubac,Ben Simmons,PHI,LAC,LAC,PHI,False,22.415567403802594,16.805123712406434,0.8806592545463914,3.369877878842759,,,,,,,,
202103270SAC,SAC,CLE,Richaun Holmes,Larry Nance Jr.,CLE,SAC,CLE,SAC,True,22.83229345769426,21.99600681689716,0.972819384273036,1.3743981011518156,,,,,,,,
202103280CHO,CHO,PHO,Deandre Ayton,Bismack Biyombo,PHO,CHO,PHO,CHO,True,23.76950475710441,22.314424653497213,0.8380996748677075,0.8860976690273048,,,,,,,,
202103280TOR,TOR,POR,Aron Baynes,Jusuf Nurkic,POR,TOR,TOR,POR,False,23.30932666316709,26.09233667759637,0.8918646036970976,0.8466723652342941,,,,,,,,
202103280DEN,DEN,ATL,Nikola Jokic,Nikola Jokic,ATL,DEN,DEN,ATL,False,0.0,0.0,0.0,0.0,,,,,,,,
202103280LAL,LAL,ORL,Marc Gasol,Khem Birch,LAL,ORL,ORL,LAL,False,23.55483225263244,19.419614740929465,0.8235253244999571,2.4931412034979736,,,,,,,,
202103290WAS,WAS,IND,Alex Len,Myles Turner,IND,WAS,WAS,IND,False,21.66538908851291,20.18534408722245,0.8599426138991806,0.8404492496433846,,-118,-110,-110,,-106,-125,-106
202103290BOS,BOS,NOP,Robert Williams III,Steven Adams,NOP,BOS,BOS,NOP,False,29.23685683976709,26.23373905231885,3.621338431163621,0.8462261696444989,,-112,-125,-112,,-112,-110,-110
202103290BRK,BRK,MIN,Karl-Anthony Towns,Karl-Anthony Towns,MIN,BRK,MIN,BRK,True,24.654300031359494,24.840030454673222,0.8290074611160541,0.8314561602859072,,-137,-140,-137,,+110,+100,+110
202103290NYK,NYK,MIA,Nerlens Noel,Bam Adebayo,MIA,NYK,MIA,NYK,True,22.65354295594356,23.827375890814714,0.8440622367251228,0.8466094987825902,,+115,-110,+115,,-143,-125,-125
202103290DET,DET,TOR,Mason Plumlee,OG Anunoby,DET,TOR,DET,TOR,True,22.768719771844925,22.598909029421822,0.8309887966415758,3.764737220916393,,-106,-115,-106,,-118,-120,-118
202103290HOU,HOU,MEM,Kelly Olynyk,Jonas Valanciunas,HOU,MEM,MEM,HOU,False,19.114017359364222,22.93997574684348,1.8126214947253296,0.825268436306703,,-124,-105,-105,,+100,-135,-100
202103290OKC,OKC,DAL,Moses Brown,Kristaps Porzingis,DAL,OKC,DAL,OKC,True,25.66714362796976,23.94391713129422,3.987491952981913,0.8677505385222026,,+100,+100,-100,,-124,-140,-124
202103290SAS,SAS,SAC,Jakob Poeltl,Richaun Holmes,SAS,SAC,SAC,SAS,False,22.96463860051583,22.70141606428356,1.036475772208007,0.968874690744456,,-108,-120,-108,,-115,-115,-115
202103290UTA,UTA,CLE,Rudy Gobert,Isaiah Hartenstein,CLE,UTA,UTA,CLE,False,24.66186781172725,30.74052321541317,0.8310015860540721,5.967611330259283,,-152,-155,-152,,+122,+110,+122
202103290GSW,GSW,CHI,James Wiseman,Nikola Vucevic,GSW,CHI,CHI,GSW,False,24.993982064942795,18.881160482122315,2.020072139580493,0.8543099807907267,,-130,-120,-120,,+105,-115,+105
202103290LAC,LAC,MIL,Ivica Zubac,Brook Lopez,MIL,LAC,MIL,LAC,True,22.266148872744004,26.27211789371924,0.8792828946758584,0.8524716493084835,,+115,-120,+115,,-143,-115,-115
202103300WAS,WAS,CHO,Alex Len,Alex Len,CHO,WAS,WAS,CHO,False,21.552851404787784,23.662927265223896,0.8584255556467084,0.8371072978149446,+113.99999999999999,+100.80893450045278,-115,+114,-146.0,+105,-120,+105
202103300DEN,DEN,PHI,Nikola Jokic,Dwight Howard,DEN,PHI,DEN,PHI,True,23.32825803355829,25.544641591614173,0.8214077908077895,0.8317886230674645,-122.0,-125,-125,-122,-104.0,+100,-110,-100
202103300LAC,LAC,ORL,Ivica Zubac,Khem Birch,LAC,ORL,LAC,ORL,True,22.211498061587854,19.00168661421668,0.8791047651655236,2.410613733779154,-138.0,-150,-145,-138,+108.0,+120,+105,+120
202103300PHO,PHO,ATL,Clint Capela,Clint Capela,ATL,PHO,PHO,ATL,False,22.433436166756348,22.68153529605779,0.8839577048926893,0.8249704107675199,-128.0,-125,-125,-125,-102.0,+100,-110,-100
202103310DET,DET,POR,Mason Plumlee,Jusuf Nurkic,DET,POR,DET,POR,True,22.843503264929524,25.96673425813685,0.8317020093828417,0.8451909773238606,+126.0,+108,-105,+126,-162.0,-134,-135,-134
202103310IND,IND,MIA,Myles Turner,Bam Adebayo,MIA,IND,IND,MIA,False,20.292884469560256,23.90566653718604,0.839391151783659,0.8461066702482436,+115.99999999999999,+100,-115,+116,-148.0,-124,-120,-120
202103310BOS,BOS,DAL,Moritz Wagner,Maxi Kleber,BOS,DAL,DAL,BOS,False,21.15034719537276,21.237816197690783,1.964892490919899,1.31182106445616,-111.0,-112,-115,-111,-115.0,-112,-115,-112
202103310BRK,BRK,HOU,Christian Wood,Christian Wood,BRK,HOU,HOU,BRK,False,24.56862366138645,24.939404446037297,0.8286014006065436,1.789570736644677,-194.0,-152,-145,-145,+150.0,+130.06425787422307,+105,+150
202103310MEM,MEM,UTA,Jonas Valanciunas,Rudy Gobert,UTA,MEM,UTA,MEM,True,22.98911874973769,24.62875089361585,0.8261660526036012,0.8333870218509675,+113.99999999999999,+104,-110,+114,-146.0,-129,-125,-125
202103310MIN,MIN,NYK,Karl-Anthony Towns,Nerlens Noel,MIN,NYK,NYK,MIN,False,24.92620863846248,22.575718205562826,0.8309974503942349,0.8436127181419404,-113.0,-105,-115,-105,-113.0,-120,-120,-113
202103310OKC,OKC,TOR,Moses Brown,Aron Baynes,TOR,OKC,TOR,OKC,True,23.62939594281748,23.44856323322801,3.5731817922473854,0.8892429628826983,-125.0,+100,-105,-100,-102.0,-124,-135,-102
202103310SAS,SAS,SAC,Jakob Poeltl,Richaun Holmes,SAS,SAC,SAC,SAS,False,23.09575568878073,22.58673839835806,1.031073903716804,0.9653014142905086,-115.0,-124,-125,-115,-111.0,+100,-110,-100
202103310LAL,LAL,MIL,Andre Drummond,Brook Lopez,MIL,LAL,MIL,LAL,True,27.32583483110518,26.32351589107783,0.854368416054107,0.8527795335016038,-104.0,+112,+100,+112,-122.0,-136.88617243690416,-140,-122
202103310PHO,PHO,CHI,Nikola Vucevic,Nikola Vucevic,PHO,CHI,PHO,CHI,True,22.33701613866753,18.84592915286724,0.8823586542230885,0.8555021655320871,-148.0,-121,-135,-121,+118.0,-103,-105,+118
202104010DET,DET,WAS,Mason Plumlee,Alex Len,WAS,DET,WAS,DET,True,22.78686738127189,21.48243625934607,0.8320860178707961,0.8579699155120761,-118.0,-103,-115,-103,-108.0,-121,-120,-108
202104010BRK,BRK,CHO,Bismack Biyombo,LaMarcus Aldridge,CHO,BRK,CHO,BRK,True,21.98370811347669,23.729920685483144,0.8380169276258878,0.8370777990494157,-148.0,-115,-125,-115,+115.99999999999999,-108,-110,+116
202104010MIA,MIA,GSW,Bam Adebayo,James Wiseman,GSW,MIA,MIA,GSW,False,23.95978033766185,25.18944189534261,0.8463873587793206,1.9840948213709548,-115.0,-120,-120,-115,-111.0,-105,-115,-105
202104010NOP,NOP,ORL,Steven Adams,Khem Birch,NOP,ORL,NOP,ORL,True,26.3416629564437,18.55063987325633,0.8460938952163127,2.329736899650439,-178.0,-129,-140,-129,+138.0,+104,+100,+138
202104010SAS,SAS,ATL,Jakob Poeltl,Clint Capela,ATL,SAS,ATL,SAS,True,23.22149761839557,22.76562586983949,1.025941021444961,0.8246759076168568,-113.0,-120,-115,-113,-113.0,-105,-115,-105
202104010LAC,LAC,DEN,Ivica Zubac,Nikola Jokic,LAC,DEN,DEN,LAC,False,22.27195051415477,23.439906108738867,0.8790665832929604,0.8206231467548097,-102.0,-108,-115,-102,-125.0,-115,-115,-115
202104020TOR,TOR,GSW,Chris Boucher,James Wiseman,GSW,TOR,GSW,TOR,True,24.292750923478994,25.59930937503775,4.846945700918915,1.9311948150685545,-115.0,-108,,-108,-111.0,-115,,-111
202104020BOS,BOS,HOU,Robert Williams III,Christian Wood,BOS,HOU,BOS,HOU,True,27.27836593287709,24.527970369706363,3.2803093486507664,1.746935560048424,-138.0,-121,-145,-121,+108.0,-103,+105,+108
202104020NYK,NYK,DAL,Nerlens Noel,Kristaps Porzingis,DAL,NYK,DAL,NYK,True,22.51006243032525,24.041267551341445,0.8435259217284279,0.8676233831052947,+100.0,-112,-110,-100,-128.0,-112,-125,-112
202104020IND,IND,CHO,Myles Turner,Myles Turner,CHO,IND,CHO,IND,True,20.239618038990365,23.80057506164688,0.8397937791810586,0.8369366496454502,-122.0,-112,-125,-112,-104.0,-112,-110,-104
202104020MEM,MEM,MIN,Jonas Valanciunas,Karl-Anthony Towns,MEM,MIN,MEM,MIN,True,22.91920141732373,24.989934314268584,0.8262103628116627,0.831156484637057,-115.0,-103,-135,-103,-111.0,-119.20374707259953,-105,-105
202104020NOP,NOP,ATL,Jaxson Hayes,Clint Capela,NOP,ATL,ATL,NOP,False,21.598835782307813,22.85708030477212,2.302251273729736,0.8242469628006861,-156.0,-124,-120,-120,+122.0,-103,-115,+122
202104020UTA,UTA,CHI,Rudy Gobert,Nikola Vucevic,UTA,CHI,CHI,UTA,False,24.699883405719795,18.78952644539786,0.8332863989218905,0.8555757815958387,-142.0,-148,-145,-142,+112.00000000000001,+119,+105,+119
202104020PHO,PHO,OKC,Moses Brown,Moses Brown,PHO,OKC,PHO,OKC,True,22.396981885283143,22.188174575745062,0.8819263467780635,3.280460722112618,-130.0,-139,-145,-130,+102.0,+112,+105,+112
202104020POR,POR,MIL,Jusuf Nurkic,Brook Lopez,POR,MIL,POR,MIL,True,26.025203730783467,26.428239419216528,0.8453234906411708,0.8515513125526981,+113.99999999999999,+124,-110,+124,-146.0,-127.61639474731396,-125,-125
202104020SAC,SAC,LAL,Richaun Holmes,Marc Gasol,SAC,LAL,SAC,LAL,True,22.47642623472464,23.60084744294436,0.9619149634338348,0.8247109982073598,-142.0,-125,-125,-125,+112.00000000000001,+101,-110,+112
202104030WAS,WAS,DAL,Alex Len,Boban Marjanovic,DAL,WAS,DAL,WAS,True,21.59226232872429,19.52379360655465,0.8565406822870838,1.831265973137356,+120.0,-103,-110,+120,-154.0,-122,-125,-122
